Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
23,2631014726,jmgbaseball95 (74/100),0,176.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich 2B Tommy Edman OF Austin Meadows 3B Joey Wendle SS Willy Adames C Francisco Mejía 1B Yoshi Tsutsugo OF Avisaíl García,,Domingo Germán,P,15.95%,5.6
23,2631146492,adam2761 (56/113),0,176.5,P Jacob deGrom P Trevor Rogers OF Nelson Cruz OF Austin Meadows 3B Joey Wendle SS Andrelton Simmons 1B Keston Hiura 2B Jorge Polanco C Omar Narváez OF Taylor Trammell,,Gary Sánchez,C,15.63%,3
23,2631146539,adam2761 (103/113),0,176.5,P Jacob deGrom P Trevor Rogers OF Nelson Cruz OF Austin Meadows 3B Joey Wendle SS Andrelton Simmons 1B Keston Hiura 2B Jorge Polanco C Omar Narváez OF Taylor Trammell,,Giancarlo Stanton,OF,15.02%,0
23,2631299020,jsanders61 (17/50),0,176.5,P Jacob deGrom P Trevor Rogers 3B DJ LeMahieu OF Christian Yelich 2B Tommy Edman SS Gleyber Torres 1B Keston Hiura C Omar Narváez OF Brett Gardner OF Avisaíl García,,Brandon Nimmo,OF,14.84%,7
27,2631176539,heels930 (18/150),0,175.5,P Jacob deGrom P Trevor Rogers 2B DJ LeMahieu OF Christian Yelich OF Austin Meadows 3B Travis Shaw SS Willy Adames 1B Yoshi Tsutsugo C Omar Narváez OF Avisaíl García,,Aaron Hicks,OF,14.83%,5
28,2631475433,BeanBaggin99 (124/150),0,175.3,P Jacob deGrom P Yusei Kikuchi OF Nelson Cruz 3B DJ LeMahieu OF Christian Yelich 2B Dylan Moore 1B Keston Hiura C Omar Narváez OF Avisaíl García SS Luis Urías,,Yandy Díaz,1B,14.72%,2
29,2630994622,IronM1ke53 (43/150),0,175.25,P Jacob deGrom P Adrian Houser OF Nelson Cruz OF Christian Yelich SS Joey Wendle 1B Keston Hiura 3B Travis Shaw 2B Jorge Polanco C Omar Narváez OF Avisaíl García,,Jonathan Villar,3B,14.65%,0
30,2631018396,rjm5151 (10/150),0,174.5,P Jacob deGrom P Trevor Rogers OF Nelson Cruz 3B DJ LeMahieu OF Christian Yelich 1B Keston Hiura 2B Ty France SS J.P. Crawford OF Mitch Haniger C Luis Torrens,,Carlos Martínez,P,14.54%,2.45
30,2631049996,Showmedash (92/150),0,174.5,P Jacob deGrom P Trevor Rogers 2B DJ LeMahieu OF Christian Yelich C Gary Sánchez 1B Keston Hiura OF Aaron Hicks 3B Travis Shaw OF Avisaíl García SS Luis Urías,,Travis Shaw,3B,13.71%,5
30,2631104627,miguelra3939 (142/150),0,174.5,P Jacob deGrom P Trevor Rogers 3B DJ LeMahieu OF Aaron Judge OF Christian Yelich 1B Keston Hiura 2B Ty France C Omar Narváez OF Avisaíl García SS Luis Urías,,Michael Conforto,OF,13.54%,0
30,2631171648,DoubleX2Dave (115/150),0,174.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich 2B Tommy Edman SS Paul DeJong 1B Keston Hiura C Yadier Molina 3B Travis Shaw OF Tyler O'Neill OF Avisaíl García,,Miguel Sanó,1B,13.04%,2
30,2631276131,pscudder (89/150),0,174.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich SS Gleyber Torres 1B Keston Hiura 2B Ty France OF Mitch Haniger C Omar Narváez OF Avisaíl García 3B Jace Peterson,,Nolan Arenado,3B,12.63%,7
30,2631419136,gehrenberg (119/150),0,174.5,P Jacob deGrom P Trevor Rogers 3B DJ LeMahieu OF Aaron Judge OF Christian Yelich 2B Brandon Lowe 1B Keston Hiura C Omar Narváez OF Avisaíl García SS Luis Urías,,Jackie Bradley Jr.,OF,12.35%,5
36,2631071801,gmoney_69 (50/150),0,174.25,P Jacob deGrom P Adrian Houser OF Christian Yelich OF Randy Arozarena 2B Brandon Lowe SS Joey Wendle 1B Keston Hiura 3B Travis Shaw C Omar Narváez OF Avisaíl García,,Paul DeJong,SS,12.27%,0
37,2631121631,bperron1 (12/150),0,173.5,P Jacob deGrom P Trevor Rogers OF Giancarlo Stanton OF Christian Yelich SS Joey Wendle 1B Keston Hiura 3B Travis Shaw 2B Ty France C Omar Narváez OF Avisaíl García,,Kyle Seager,3B,11.41%,10
37,2631190120,bmurphy34 (115/150),0,173.5,P Jacob deGrom P Trevor Rogers 2B DJ LeMahieu OF Aaron Judge OF Christian Yelich 1B Keston Hiura 3B Travis Shaw C Omar Narváez SS Jonathan Villar OF Avisaíl García,,Mitch Haniger,OF,10.97%,16
37,2631264180,ck013 (114/150),0,173.5,P Jacob deGrom P Trevor Rogers OF Giancarlo Stanton OF Christian Yelich SS Joey Wendle 1B Keston Hiura 3B Travis Shaw 2B Jorge Polanco C Omar Narváez OF Avisaíl García,,Randy Arozarena,OF,10.96%,20
37,2631430962,Gooseleroy (8/20),0,173.5,P Jacob deGrom P Trevor Rogers 3B DJ LeMahieu OF Christian Yelich OF Byron Buxton SS Paul DeJong 1B Keston Hiura 2B Ty France C Omar Narváez OF Avisaíl García,,Tommy Edman,2B,10.26%,6
37,2631436643,Gboxer23 (10/150),0,173.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich OF Austin Meadows 2B Brandon Lowe SS Joey Wendle C Yadier Molina 3B Yandy Díaz 1B Yoshi Tsutsugo OF Avisaíl García,,Jace Peterson,3B,9.90%,0
37,2631436681,Gboxer23 (48/150),0,173.5,P Jacob deGrom P Trevor Rogers OF Aaron Judge OF Christian Yelich 2B Brandon Lowe 1B Keston Hiura 3B Travis Shaw SS Willy Adames C Omar Narváez OF Avisaíl García,,Ty France,2B,9.53%,0
43,2631482876,49erstuds (119/150),0,173.1,P Jacob deGrom P Michael Pineda 2B DJ LeMahieu OF Christian Yelich OF Austin Meadows 1B Keston Hiura SS Willy Adames C Omar Narváez OF Avisaíl García 3B Jace Peterson,,Joey Wendle,3B,9.46%,10
44,2631049924,Showmedash (20/150),0,172.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich OF Austin Meadows 2B Brandon Lowe 3B Joey Wendle SS Willy Adames 1B Yandy Díaz C Omar Narváez OF Avisaíl García,,José Marmolejos,1B,9.41%,0
44,2631391085,jkushg (43/150),0,172.5,P Jacob deGrom P Trevor Rogers 2B DJ LeMahieu 3B Nolan Arenado OF Christian Yelich SS Paul DeJong 1B Keston Hiura C Omar Narváez OF Avisaíl García OF Jace Peterson,,Jeff McNeil,2B,9.39%,2
46,2631102976,kreller17 (105/150),0,171.5,P Jacob deGrom P Trevor Rogers OF Nelson Cruz SS Gleyber Torres OF Byron Buxton 1B Keston Hiura 3B Travis Shaw 2B Jorge Polanco C Omar Narváez OF Avisaíl García,,Willy Adames,SS,9.30%,7
46,2631145839,MICKLES (130/150),0,171.5,P Jacob deGrom P Trevor Rogers 3B Nolan Arenado OF Christian Yelich 2B Tommy Edman SS Paul DeJong 1B Keston Hiura C Omar Narváez OF Tyler O'Neill OF Avisaíl García,,Dylan Carlson,OF,8.85%,7
46,2631415245,Lamartine (8/25),0,171.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich SS Gleyber Torres 2B Brandon Lowe OF Byron Buxton 1B Keston Hiura 3B Travis Shaw C Omar Narváez OF Avisaíl García,,Adrian Houser,P,8.75%,15.25
46,2631430960,Gooseleroy (6/20),0,171.5,P Jacob deGrom P Trevor Rogers OF Aaron Judge OF Christian Yelich SS Gleyber Torres 1B Keston Hiura 3B Kyle Seager 2B Jorge Polanco C Omar Narváez OF Avisaíl García,,Keston Hiura,1B,8.56%,21
46,2631495648,nickfromcwe (3/150),0,171.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich OF Austin Meadows 2B Brandon Lowe SS Joey Wendle 3B Travis Shaw 1B Yoshi Tsutsugo C Omar Narváez OF Avisaíl García,,Luis Torrens,C,8.43%,3
51,2630994668,IronM1ke53 (89/150),0,171.1,P Jacob deGrom P Michael Pineda OF Nelson Cruz OF Christian Yelich SS Andrelton Simmons 1B Keston Hiura 2B Jeff McNeil C Omar Narváez OF Avisaíl García 3B Jace Peterson,,Yadier Molina,C,8.28%,15
52,2631186708,Dane0944 (50/150),0,170.5,P Jacob deGrom P Trevor Rogers OF Randy Arozarena 2B Brandon Lowe OF Byron Buxton SS Paul DeJong 1B Keston Hiura 3B Travis Shaw C Omar Narváez OF Avisaíl García,,Avisaíl García,OF,7.88%,31
52,2631190037,bmurphy34 (32/150),0,170.5,P Jacob deGrom P Trevor Rogers 3B DJ LeMahieu OF Christian Yelich SS Gleyber Torres 2B Brandon Lowe 1B Keston Hiura C Omar Narváez OF Jackie Bradley Jr. OF Avisaíl García,,Andrelton Simmons,SS,7.62%,5
52,2631190062,bmurphy34 (57/150),0,170.5,P Jacob deGrom P Trevor Rogers 2B DJ LeMahieu OF Christian Yelich SS Francisco Lindor 3B Gio Urshela 1B Keston Hiura C Omar Narváez OF Brett Gardner OF Avisaíl García,,Gio Urshela,3B,7.32%,0
52,2631391175,jkushg (133/150),0,170.5,P Jacob deGrom P Trevor Rogers 2B DJ LeMahieu OF Christian Yelich 3B Gio Urshela SS Paul DeJong 1B Keston Hiura C Omar Narváez OF Jackie Bradley Jr. OF Avisaíl García,,Paul Goldschmidt,1B,6.92%,5
52,2631419079,gehrenberg (62/150),0,170.5,P Jacob deGrom P Trevor Rogers 3B DJ LeMahieu OF Christian Yelich SS Gleyber Torres 2B Brandon Lowe 1B Keston Hiura C Omar Narváez OF Jackie Bradley Jr. OF Avisaíl García,,Brett Phillips,OF,6.85%,5
52,2631430958,Gooseleroy (4/20),0,170.5,P Jacob deGrom P Trevor Rogers 3B DJ LeMahieu OF Christian Yelich 2B Tommy Edman OF Byron Buxton 1B Keston Hiura OF Mitch Haniger C Omar Narváez SS Luis Urías,,Francisco Mejía,C,5.50%,7
52,2631436658,Gboxer23 (25/150),0,170.5,P Jacob deGrom P Trevor Rogers OF Giancarlo Stanton OF Christian Yelich 2B Brandon Lowe 1B Keston Hiura 3B Travis Shaw SS Willy Adames C Omar Narváez OF Avisaíl García,,Dominic Smith,OF,4.49%,3
52,2631478705,fatboy788 (5/10),0,170.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich 2B Tommy Edman 3B Kyle Seager C Yadier Molina SS Willy Adames 1B Jay Bruce OF Brett Gardner OF Avisaíl García,,Tyler O'Neill,OF,4.49%,0
52,2631487280,csmaniac (139/150),0,170.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich OF Randy Arozarena 2B Tommy Edman 1B Keston Hiura 3B Travis Shaw SS Willy Adames C Omar Narváez OF Jackie Bradley Jr.,,Dylan Moore,OF,4.47%,0
52,2631492957,ofcmiller1340 (2/2),0,170.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich OF Austin Meadows 2B Brandon Lowe SS Joey Wendle 1B Miguel Sanó 3B Travis Shaw C Omar Narváez OF Avisaíl García,,Luis Urías,SS,4.28%,6
62,2631407722,wicked_mumbles (82/150),0,169.6,P Michael Pineda P Trevor Rogers OF Nelson Cruz 2B DJ LeMahieu OF Christian Yelich SS Paul DeJong 1B Keston Hiura 3B Travis Shaw C Omar Narváez OF Avisaíl García,,Max Kepler,OF,3.86%,7
63,2631072587,NcBoi252 (9/150),0,169.5,P Jacob deGrom P Trevor Rogers 2B DJ LeMahieu OF Christian Yelich OF Byron Buxton 1B Keston Hiura 3B Travis Shaw OF Mitch Haniger C Omar Narváez SS Luis Urías,,Chris Archer,P,3.66%,11.45
63,2631242465,Jcw490 (29/40),0,169.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich OF Randy Arozarena OF Austin Meadows 2B Brandon Lowe 1B Keston Hiura C Omar Narváez SS Luis Urías 3B Jace Peterson,,Luis Arraez,2B,3.15%,0
63,2631327384,relicck (85/150),0,169.5,P Jacob deGrom P Trevor Rogers OF Nelson Cruz OF Giancarlo Stanton 2B Brandon Lowe 1B Keston Hiura 3B Travis Shaw C Omar Narváez OF Avisaíl García SS Luis Urías,,Jazz Chisholm Jr.,SS,2.57%,16
63,2631475431,BeanBaggin99 (122/150),0,169.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich 2B Brandon Lowe C Mitch Garver 1B Keston Hiura 3B Kyle Seager OF Jackie Bradley Jr. OF Avisaíl García SS Luis Urías,,J.P. Crawford,SS,2.44%,10
63,2631495667,nickfromcwe (22/150),0,169.5,P Jacob deGrom P Trevor Rogers OF Nelson Cruz OF Randy Arozarena 2B Brandon Lowe SS Willy Adames 3B Yandy Díaz 1B Yoshi Tsutsugo C Omar Narváez OF Avisaíl García,,Starling Marte,OF,2.13%,15
68,2631049976,Showmedash (72/150),0,169.1,P Jacob deGrom P Michael Pineda OF Randy Arozarena OF Austin Meadows 2B Brandon Lowe 1B Keston Hiura 3B Travis Shaw C Omar Narváez OF Avisaíl García SS Luis Urías,,Sam Haggerty,3B,1.95%,3
68,2631419493,joseph.dantas (45/150),0,169.1,P Jacob deGrom P Michael Pineda OF Christian Yelich OF Randy Arozarena 2B Tommy Edman SS Paul DeJong 1B Keston Hiura C Omar Narváez OF Avisaíl García 3B Jace Peterson,,Jesús Aguilar,1B,1.92%,5
70,2631104586,miguelra3939 (101/150),0,168.5,P Jacob deGrom P Trevor Rogers 2B DJ LeMahieu OF Aaron Judge OF Christian Yelich SS Francisco Lindor 1B Keston Hiura C Omar Narváez OF Avisaíl García 3B Jace Peterson,,Corey Dickerson,OF,1.66%,0
70,2631104603,miguelra3939 (118/150),0,168.5,P Jacob deGrom P Trevor Rogers 2B DJ LeMahieu OF Aaron Judge OF Christian Yelich SS Gleyber Torres 1B Keston Hiura C Omar Narváez OF Avisaíl García 3B Jace Peterson,,Justin Williams,OF,1.49%,2
70,2631176574,heels930 (53/150),0,168.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich 1B Paul Goldschmidt 2B Tommy Edman SS Paul DeJong 3B Kyle Seager C Yadier Molina OF Brett Gardner OF Avisaíl García,,Brian Anderson,3B,1.44%,2
70,2631350195,cputnam12 (2/89),0,168.5,P Jacob deGrom P Trevor Rogers OF Nelson Cruz OF Christian Yelich 1B Keston Hiura 3B Travis Shaw 2B Ty France SS J.P. Crawford C Omar Narváez OF Jackie Bradley Jr.,,Miguel Rojas,SS,1.32%,8
70,2631446904,DomingoSalvajeS (18/20),0,168.5,P Jacob deGrom P Trevor Rogers 2B DJ LeMahieu OF Aaron Judge OF Christian Yelich SS Gleyber Torres 1B Keston Hiura C Omar Narváez OF Avisaíl García 3B Jace Peterson,,Taylor Trammell,OF,0.96%,18
70,2631463769,mcfool,0,168.5,P Jacob deGrom P Trevor Rogers 3B Nolan Arenado OF Christian Yelich OF Max Kepler 1B Keston Hiura C Yadier Molina 2B Ty France OF Mitch Haniger SS Luis Urías,,Garrett Cooper,OF,0.66%,0
76,2631436778,Gboxer23 (145/150),0,168.3,P Jacob deGrom P Yusei Kikuchi 2B DJ LeMahieu OF Christian Yelich SS Joey Wendle 1B Keston Hiura OF Aaron Hicks 3B Travis Shaw C Omar Narváez OF Avisaíl García,,Matt Carpenter,2B,0.64%,0
77,2631035644,tripwards (94/150),0,167.5,P Jacob deGrom P Trevor Rogers OF Nelson Cruz OF Christian Yelich OF Byron Buxton 1B Keston Hiura 3B Travis Shaw 2B Jorge Polanco C Omar Narváez SS Luis Urías,,Yermín Mercedes,C,0.62%,0
77,2631049977,Showmedash (73/150),0,167.5,P Jacob deGrom P Trevor Rogers OF Nelson Cruz OF Christian Yelich OF Byron Buxton 1B Keston Hiura 3B Travis Shaw 2B Jorge Polanco C Omar Narváez SS Luis Urías,,Lorenzo Cain,OF,0.50%,0
77,2631072654,NcBoi252 (76/150),0,167.5,P Jacob deGrom P Trevor Rogers OF Nelson Cruz OF Christian Yelich OF Byron Buxton 1B Keston Hiura 3B Travis Shaw 2B Ty France C Omar Narváez SS Luis Urías,,Whit Merrifield,2B,0.49%,0
77,2631072674,NcBoi252 (96/150),0,167.5,P Jacob deGrom P Trevor Rogers OF Nelson Cruz OF Christian Yelich OF Byron Buxton 1B Keston Hiura 3B Travis Shaw 2B Jorge Polanco C Omar Narváez SS Luis Urías,,Jorge Alfaro,C,0.43%,0
77,2631104557,miguelra3939 (72/150),0,167.5,P Jacob deGrom P Trevor Rogers 3B DJ LeMahieu OF Christian Yelich 2B Tommy Edman OF Austin Meadows 1B Keston Hiura C Omar Narváez OF Jackie Bradley Jr. SS Luis Urías,,Chad Wallach,C,0.43%,5
77,2631146477,adam2761 (41/113),0,167.5,P Jacob deGrom P Trevor Rogers 2B DJ LeMahieu OF Austin Meadows 3B Joey Wendle 1B Keston Hiura SS Willy Adames OF Mitch Haniger C Omar Narváez OF Jackie Bradley Jr.,,Dylan Cease,P,0.40%,0
77,2631327335,relicck (36/150),0,167.5,P Jacob deGrom P Trevor Rogers 3B Nolan Arenado OF Christian Yelich 2B Tommy Edman OF Austin Meadows 1B Keston Hiura C Omar Narváez OF Jackie Bradley Jr. SS Luis Urías,,Michael A. Taylor,OF,0.34%,0
77,2631354028,wproff (8/42),0,167.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich C Gary Sánchez 2B Tommy Edman SS Paul DeJong 1B Keston Hiura 3B Travis Shaw OF Jackie Bradley Jr. OF Avisaíl García,,Manuel Margot,OF,0.32%,0
77,2631455993,UuugeSatchel (113/150),0,167.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich OF Randy Arozarena 2B Brandon Lowe SS Joey Wendle 3B Gio Urshela 1B Jay Bruce C Omar Narváez OF Avisaíl García,,Danny Mendick,SS,0.28%,0
77,2631495649,nickfromcwe (4/150),0,167.5,P Jacob deGrom P Trevor Rogers OF Randy Arozarena OF Austin Meadows 2B Brandon Lowe 3B Travis Shaw SS Willy Adames 1B Yoshi Tsutsugo C Omar Narváez OF Avisaíl García,,Jake Lamb,1B,0.23%,0
87,2631171652,DoubleX2Dave (119/150),0,167.1,P Jacob deGrom P Michael Pineda OF Christian Yelich OF Randy Arozarena 2B Brandon Lowe 1B Keston Hiura SS Willy Adames C Francisco Mejía OF Avisaíl García 3B Jace Peterson,,Adam Eaton,OF,0.23%,0
88,2631104507,miguelra3939 (22/150),0,166.5,P Jacob deGrom P Trevor Rogers 2B DJ LeMahieu OF Christian Yelich 1B Keston Hiura OF Aaron Hicks 3B Travis Shaw OF Mitch Haniger C Omar Narváez SS Luis Urías,,José Abreu,1B,0.21%,0
88,2631108491,apple-bottom_jeans (99/150),0,166.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich OF Byron Buxton SS Andrelton Simmons C Mitch Garver 1B Keston Hiura 3B Travis Shaw 2B Jorge Polanco OF Avisaíl García,,Clint Frazier,OF,0.20%,0
88,2631121698,bperron1 (79/150),0,166.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich 2B Tommy Edman OF Austin Meadows 1B Keston Hiura 3B Travis Shaw SS Willy Adames C Omar Narváez OF Jackie Bradley Jr.,,Yoán Moncada,3B,0.20%,0
88,2631121757,bperron1 (138/150),0,166.5,P Jacob deGrom P Trevor Rogers OF Aaron Judge OF Christian Yelich SS Gleyber Torres 1B Keston Hiura 3B Travis Shaw 2B Ty France C Omar Narváez OF Avisaíl García,,Jorge Soler,OF,0.19%,0
88,2631391124,jkushg (82/150),0,166.5,P Jacob deGrom P Trevor Rogers OF Christian Yelich OF Max Kepler 2B Brandon Lowe C Mitch Garver 1B Keston Hiura 3B Travis Shaw OF Avisaíl García SS Luis Urías,,Willians Astudillo,3B,0.17%,0
88,2631447059,rgeiger24 (20/20),0,166.5,P Jacob deGrom P Trevor Rogers 2B DJ LeMahieu OF Aaron Judge OF Byron Buxton 1B Keston Hiura 3B Travis Shaw C Omar Narváez OF Avisaíl García SS Luis Urías,,Andrew Benintendi,OF,0.15%,0
88,2631475345,BeanBaggin99 (36/150),0,166.5,P Jacob deGrom P Trevor Rogers 2B DJ LeMahieu OF Christian Yelich OF Randy Arozarena OF Byron Buxton 1B Keston Hiura 3B Travis Shaw SS Luis Urías C Luis Torrens,,Tyler Wade,2B,0.15%,0
95,2631018401,rjm5151 (15/150),0,166.3,P Jacob deGrom P Yusei Kikuchi OF Christian Yelich OF Randy Arozarena 2B Brandon Lowe SS Francisco Lindor 1B Keston Hiura 3B Travis Shaw C Omar Narváez OF Avisaíl García,,Kevin Pillar,OF,0.13%,0
95,2631342280,Aaron1010 (19/50),0,166.3,P Jacob deGrom P Yusei Kikuchi OF Aaron Judge OF Christian Yelich 2B Tommy Edman 1B Keston Hiura C Yadier Molina 3B Travis Shaw OF Avisaíl García SS Luis Urías,,Luis Robert,OF,0.13%,0
95,2631451620,toby3826 (72/150),0,166.3,P Jacob deGrom P Yusei Kikuchi 3B DJ LeMahieu OF Christian Yelich 2B Tommy Edman SS Francisco Lindor 1B Keston Hiura C Yadier Molina OF Dylan Carlson OF Avisaíl García,,Yasmani Grandal,C,0.12%,0
95,2631482880,49erstuds (123/150),0,166.3,P Jacob deGrom P Yusei Kikuchi OF Christian Yelich OF Randy Arozarena 2B Brandon Lowe SS Paul DeJong 1B Keston Hiura 3B Travis Shaw C Omar Narváez OF Avisaíl García,,Carlos Santana,1B,0.11%,0
99,2631121660,bperron1 (41/150),0,166.1,P Jacob deGrom P Michael Pineda 2B DJ LeMahieu OF Randy Arozarena 1B Keston Hiura 3B Travis Shaw SS Willy Adames C Omar Narváez OF Jackie Bradley Jr. OF Avisaíl García,,Hanser Alberto,3B,0.10%,0
