Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
18,2629847388,cbesch24 (17/50),0,154.4,P Walker Buehler P Johnny Cueto OF Giancarlo Stanton 2B Brandon Lowe OF Austin Meadows C Buster Posey 3B Yandy Díaz SS Willy Adames OF Austin Slater 1B Yoshi Tsutsugo,,Austin Meadows,OF,16.67%,17
18,2630000264,sploush (129/150),0,154.4,P Walker Buehler P Johnny Cueto OF Giancarlo Stanton 2B Brandon Lowe OF Mike Yastrzemski OF Austin Meadows C Buster Posey 3B Yandy Díaz SS Willy Adames 1B Yoshi Tsutsugo,,Zach McKinstry,OF,16.38%,2
22,2629847394,cbesch24 (23/50),0,153.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu OF Giancarlo Stanton C Gary Sánchez 2B Brandon Lowe OF Aaron Hicks SS Willy Adames 1B Yoshi Tsutsugo OF Mike Tauchman,,Aaron Hicks,OF,16.16%,16
22,2629893482,barnes107 (2/15),0,153.4,P Walker Buehler P Johnny Cueto 3B Justin Turner OF Giancarlo Stanton 2B Brandon Lowe C Mike Zunino OF Aaron Hicks SS Willy Adames OF Austin Slater 1B Yoshi Tsutsugo,,Mike Yastrzemski,OF,16.14%,2
22,2629898432,DotStomper (38/60),0,153.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu OF Giancarlo Stanton C Gary Sánchez 2B Brandon Lowe OF Aaron Hicks SS Willy Adames 1B Yoshi Tsutsugo OF Mike Tauchman,,Gary Sánchez,C,16.06%,5
22,2629931198,Chris1996astros,0,153.4,P Walker Buehler P Johnny Cueto OF Giancarlo Stanton OF Randy Arozarena OF Austin Meadows 2B Chris Taylor C Buster Posey 3B Yandy Díaz SS Willy Adames 1B Yoshi Tsutsugo,,Gleyber Torres,SS,15.90%,3
26,2630001431,ghostspider74 (31/150),0,153.15,P Walker Buehler P Austin Gomber 3B Justin Turner 2B DJ LeMahieu C Gary Sánchez OF Austin Meadows OF Aaron Hicks SS Willy Adames 1B Yoshi Tsutsugo OF Mike Tauchman,,Mauricio Dubón,SS,15.45%,0
27,2629669468,Mgoblue1017 (127/150),0,152.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu C Gary Sánchez 2B Brandon Lowe OF Austin Meadows OF AJ Pollock SS Willy Adames OF Austin Slater 1B Yoshi Tsutsugo,,Ryan McMahon,2B,14.33%,0
27,2629921715,footballfantz (65/78),0,152.4,P Walker Buehler P Johnny Cueto C Gary Sánchez 2B Brandon Lowe SS Joey Wendle OF Austin Meadows OF Aaron Hicks OF AJ Pollock 3B Yandy Díaz 1B Yoshi Tsutsugo,,Dom Nuñez,C,12.82%,3
29,2629416095,DeeMac74 (2/10),0,151.6,P Johnny Cueto P Rich Hill OF Juan Soto 3B Justin Turner OF Randy Arozarena OF Austin Meadows C Mike Zunino 1B Yandy Díaz SS Willy Adames 2B Zach McKinstry,,Yoshi Tsutsugo,1B,12.66%,14
30,2629594304,bpro45 (33/150),0,151.4,P Walker Buehler P Johnny Cueto 3B Justin Turner OF Randy Arozarena 2B Brandon Lowe C Will Smith OF Austin Meadows SS Willy Adames 1B Yoshi Tsutsugo OF Mike Tauchman,,Austin Gomber,P,12.62%,17.25
30,2629594335,bpro45 (64/150),0,151.4,P Walker Buehler P Johnny Cueto 2B Brandon Lowe C Will Smith 3B Joey Wendle OF Austin Meadows OF Chris Taylor OF Aaron Hicks SS Willy Adames 1B Yoshi Tsutsugo,,Charlie Blackmon,OF,12.41%,0
30,2629899848,kr1m1nal (8/20),0,151.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu C Gary Sánchez 2B Brandon Lowe OF Austin Meadows OF Aaron Hicks SS Willy Adames 1B Jay Bruce OF Darin Ruf,,Rich Hill,P,12.17%,21.1
30,2629937982,agale15 (5/10),0,151.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu OF Giancarlo Stanton 2B Brandon Lowe C Will Smith OF Austin Meadows SS Willy Adames 1B Yoshi Tsutsugo OF Brett Phillips,,Josh Fuentes,3B,12.11%,0
30,2629955693,afonsotoque (30/50),0,151.4,P Walker Buehler P Johnny Cueto 3B Justin Turner OF Randy Arozarena 2B Brandon Lowe C Will Smith OF Austin Meadows SS Willy Adames 1B Yoshi Tsutsugo OF Mauricio Dubón,,Randy Arozarena,OF,11.35%,12
35,2629585131,skyler95 (17/43),0,150.4,P Walker Buehler P Johnny Cueto C Gary Sánchez OF Randy Arozarena SS Joey Wendle OF Austin Meadows OF Aaron Hicks 3B Yandy Díaz 2B Wilmer Flores 1B Yoshi Tsutsugo,,Yandy Díaz,3B,10.70%,14
35,2629594365,bpro45 (94/150),0,150.4,P Walker Buehler P Johnny Cueto 3B Justin Turner OF Giancarlo Stanton 2B Brandon Lowe C Will Smith OF Austin Meadows SS Willy Adames 1B Yoshi Tsutsugo OF Brett Phillips,,Victor Robles,OF,10.47%,3
35,2629601374,SMITHVICKYSG (3/3),0,150.4,P Walker Buehler P Johnny Cueto 3B Justin Turner OF Randy Arozarena 2B Brandon Lowe C Buster Posey 1B Yandy Díaz SS Willy Adames OF Austin Slater OF Darin Ruf,,Juan Soto,OF,9.56%,8
35,2629899859,kr1m1nal (19/20),0,150.4,P Walker Buehler P Johnny Cueto 2B DJ LeMahieu OF Giancarlo Stanton C Gary Sánchez OF Austin Meadows OF Aaron Hicks 3B Yandy Díaz 1B Yoshi Tsutsugo SS Mauricio Dubón,,Trevor Story,SS,9.36%,3
35,2630001456,ghostspider74 (56/150),0,150.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu OF Randy Arozarena 2B Chris Taylor C Buster Posey OF Aaron Hicks 1B Yandy Díaz SS Willy Adames OF Mauricio Dubón,,Joey Wendle,3B,8.34%,14
40,2629425585,Nikhil22m (127/150),0,149.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu OF Giancarlo Stanton OF Randy Arozarena 2B Brandon Lowe SS Joey Wendle C Buster Posey 1B Yoshi Tsutsugo OF Brett Phillips,,Brett Phillips,OF,8.10%,2
40,2629594401,bpro45 (130/150),0,149.4,P Walker Buehler P Johnny Cueto OF Giancarlo Stanton C Gary Sánchez 2B Brandon Lowe OF Austin Meadows 3B Yandy Díaz SS Willy Adames OF Austin Slater 1B Yoshi Tsutsugo,,Brandon Lowe,2B,7.71%,13
40,2629897962,mdb770 (66/150),0,149.4,P Walker Buehler P Johnny Cueto 3B Justin Turner OF Giancarlo Stanton OF Austin Meadows 2B Chris Taylor C Buster Posey SS Willy Adames OF Austin Slater 1B Yoshi Tsutsugo,,C.J. Cron,1B,7.64%,2
40,2629936581,Yasz15 (1/2),0,149.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu OF Giancarlo Stanton 2B Brandon Lowe SS Joey Wendle OF Austin Meadows C Dom Nuñez 1B Yoshi Tsutsugo OF Darin Ruf,,Starlin Castro,3B,7.59%,0
44,2629906248,packersrule27,0,148.6,P Johnny Cueto P Rich Hill OF Juan Soto OF Randy Arozarena 2B Brandon Lowe OF Austin Meadows 3B Starlin Castro C Buster Posey 1B Yandy Díaz SS Willy Adames,,Mike Tauchman,OF,7.49%,0
45,2629899852,kr1m1nal (12/20),0,148.4,P Walker Buehler P Johnny Cueto 2B DJ LeMahieu C Gary Sánchez SS Gleyber Torres OF Austin Meadows OF Aaron Hicks 3B Yandy Díaz 1B Yoshi Tsutsugo OF Darin Ruf,,Clint Frazier,OF,7.16%,0
45,2629921814,Rahful (99/150),0,148.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu SS Gleyber Torres 2B Brandon Lowe OF Austin Meadows C Buster Posey OF Aaron Hicks 1B Yoshi Tsutsugo OF Mike Tauchman,,Raimel Tapia,OF,6.62%,3
47,2629594379,bpro45 (108/150),0,147.75,P Johnny Cueto P Austin Gomber 3B DJ LeMahieu OF Giancarlo Stanton C Gary Sánchez SS Gleyber Torres 2B Brandon Lowe OF Austin Meadows OF Aaron Hicks 1B Yoshi Tsutsugo,,Ryan Zimmerman,1B,6.54%,3
47,2629863470,OMGLOWLZ (2/20),0,147.75,P Johnny Cueto P Austin Gomber 3B DJ LeMahieu OF Giancarlo Stanton C Gary Sánchez SS Gleyber Torres 2B Brandon Lowe OF Austin Meadows OF Aaron Hicks 1B Yoshi Tsutsugo,,Trea Turner,SS,6.26%,0
49,2629394978,coachgrim,0,147.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu OF Giancarlo Stanton OF Randy Arozarena C Buster Posey SS Willy Adames 2B Wilmer Flores OF Garrett Hampson 1B Yoshi Tsutsugo,,Brandon Crawford,SS,6.23%,9
49,2629594279,bpro45 (8/150),0,147.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu C Gary Sánchez OF Randy Arozarena 2B Brandon Lowe OF Austin Meadows SS Brandon Crawford 1B Yoshi Tsutsugo OF Brett Phillips,,Joe Ross,P,3.70%,16.85
49,2629594342,bpro45 (71/150),0,147.4,P Walker Buehler P Johnny Cueto 3B Justin Turner C Gary Sánchez OF Randy Arozarena OF Austin Meadows SS Willy Adames 2B Garrett Hampson 1B Yoshi Tsutsugo OF Brett Phillips,,Andrew Stevenson,OF,3.58%,0
49,2629669456,Mgoblue1017 (115/150),0,147.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu OF Randy Arozarena SS Joey Wendle OF Austin Meadows C Buster Posey OF AJ Pollock 2B Donovan Solano 1B Yoshi Tsutsugo,,Willy Adames,SS,3.52%,21
49,2629818057,shrek4224 (9/42),0,147.4,P Walker Buehler P Johnny Cueto OF Giancarlo Stanton C Gary Sánchez 2B Brandon Lowe 3B Joey Wendle OF Austin Meadows SS Willy Adames 1B Yoshi Tsutsugo OF Mike Tauchman,,Gio Urshela,3B,3.25%,0
49,2629922032,footballfantz (69/78),0,147.4,P Walker Buehler P Johnny Cueto OF Giancarlo Stanton 2B Brandon Lowe SS Joey Wendle OF Austin Meadows C Buster Posey 3B Yandy Díaz OF Garrett Hampson 1B Yoshi Tsutsugo,,Jonathan Lucroy,C,3.15%,6
49,2629942071,reinerttysin,0,147.4,P Walker Buehler P Johnny Cueto OF Giancarlo Stanton 2B Brandon Lowe OF Austin Meadows C Buster Posey OF AJ Pollock 3B Yandy Díaz SS Willy Adames 1B Wilmer Flores,,Mike Zunino,C,2.73%,4
56,2629425562,Nikhil22m (104/150),0,146.75,P Johnny Cueto P Austin Gomber SS Trea Turner 3B DJ LeMahieu OF Randy Arozarena 2B Brandon Lowe OF Austin Meadows C Mike Zunino OF Aaron Hicks 1B Yoshi Tsutsugo,,Evan Longoria,3B,2.41%,0
57,2629732918,benzo1229,0,146.6,P Johnny Cueto P Rich Hill OF Giancarlo Stanton OF Charlie Blackmon OF Randy Arozarena 2B Brandon Lowe 3B Joey Wendle C Buster Posey 1B Yandy Díaz SS Willy Adames,,Tyler Wade,2B,1.26%,5
58,2629669455,Mgoblue1017 (114/150),0,146.4,P Walker Buehler P Johnny Cueto 3B Justin Turner OF Randy Arozarena SS Joey Wendle OF Austin Meadows C Buster Posey OF AJ Pollock 2B Donovan Solano 1B Yoshi Tsutsugo,,Michael Beltré,OF,1.26%,0
58,2629899331,dapurp2003 (1/3),0,146.4,P Walker Buehler P Johnny Cueto 2B DJ LeMahieu OF Giancarlo Stanton SS Joey Wendle C Mike Zunino OF Aaron Hicks 3B Yandy Díaz OF Brett Gardner 1B Yoshi Tsutsugo,,Luke Voit,1B,1.25%,0
58,2629899843,kr1m1nal (3/20),0,146.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu C Gary Sánchez OF Randy Arozarena 2B Brandon Lowe OF Aaron Hicks SS Willy Adames 1B Jay Bruce OF Darin Ruf,,Kyle Holder,SS,1.25%,0
61,2629408415,desk9toy,0,145.4,P Walker Buehler P Johnny Cueto 3B Justin Turner 2B DJ LeMahieu OF Giancarlo Stanton C Will Smith SS Willy Adames OF Austin Slater 1B Yoshi Tsutsugo OF Darin Ruf,,Gerrit Cole,P,1.25%,0
61,2629477575,Mr.Bowdrie,0,145.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu OF Giancarlo Stanton SS Joey Wendle OF Austin Meadows C Buster Posey 2B Wilmer Flores OF Austin Slater 1B Yoshi Tsutsugo,,Luis García,2B,0.91%,3
61,2629531726,joe2dwight (13/20),0,145.4,P Walker Buehler P Johnny Cueto 3B Justin Turner SS Gleyber Torres 2B Brandon Lowe OF Austin Meadows C Mike Zunino OF Aaron Hicks 1B Yoshi Tsutsugo OF Darin Ruf,,Mookie Betts,OF,0.87%,0
61,2629573436,krob2000 (137/150),0,145.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu OF Giancarlo Stanton 2B Brandon Lowe OF Austin Meadows C Mike Zunino SS Brandon Crawford 1B Yoshi Tsutsugo OF Darin Ruf,,Manuel Margot,OF,0.80%,0
61,2629843656,nrkaul (24/24),0,145.4,P Walker Buehler P Johnny Cueto OF Randy Arozarena 2B Brandon Lowe OF Mike Yastrzemski OF Austin Meadows C Buster Posey 3B Yandy Díaz SS Brandon Crawford 1B Yoshi Tsutsugo,,Edwin Ríos,1B,0.78%,0
61,2629853840,Dane0944 (102/150),0,145.4,P Walker Buehler P Johnny Cueto 3B Justin Turner OF Randy Arozarena C Will Smith OF Austin Meadows OF AJ Pollock SS Willy Adames 2B Zach McKinstry 1B Yoshi Tsutsugo,,Brett Gardner,OF,0.55%,0
61,2629892594,shomedamoney86,0,145.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu OF Giancarlo Stanton OF Randy Arozarena 2B Brandon Lowe SS Joey Wendle OF Zach McKinstry 1B Yoshi Tsutsugo C Jonathan Lucroy,,Austin Barnes,C,0.33%,0
61,2629899842,kr1m1nal (2/20),0,145.4,P Walker Buehler P Johnny Cueto 2B DJ LeMahieu OF Giancarlo Stanton C Gary Sánchez OF Randy Arozarena OF Aaron Hicks 3B Yandy Díaz 1B Yoshi Tsutsugo SS Mauricio Dubón,,Aaron Judge,OF,0.29%,0
61,2629899846,kr1m1nal (6/20),0,145.4,P Walker Buehler P Johnny Cueto 2B DJ LeMahieu OF Giancarlo Stanton C Gary Sánchez OF Austin Meadows 3B Yandy Díaz SS Willy Adames 1B Jay Bruce OF Darin Ruf,,Mike Brosseau,3B,0.28%,0
61,2629921834,Rahful (119/150),0,145.4,P Walker Buehler P Johnny Cueto 1B Max Muncy OF Randy Arozarena 2B Brandon Lowe OF Austin Meadows C Buster Posey 3B Yandy Díaz SS Willy Adames OF Darin Ruf,,Sam Hilliard,OF,0.26%,0
71,2629930031,jackson1956,0,144.6,P Johnny Cueto P Rich Hill 2B DJ LeMahieu OF Randy Arozarena OF Austin Meadows OF Chris Taylor 3B Evan Longoria C Mike Zunino 1B Yandy Díaz SS Willy Adames,,Francisco Mejía,C,0.19%,0
71,2629945844,cheto091 (1/3),0,144.6,P Johnny Cueto P Rich Hill 2B DJ LeMahieu 1B Max Muncy OF Randy Arozarena OF Austin Meadows C Mike Zunino 3B Starlin Castro OF Aaron Hicks SS Willy Adames,,Alex Dickerson,OF,0.17%,7
71,2629954812,cheto091 (2/3),0,144.6,P Johnny Cueto P Rich Hill 2B DJ LeMahieu 1B Max Muncy OF Randy Arozarena OF Austin Meadows C Mike Zunino 3B Starlin Castro OF Aaron Hicks SS Willy Adames,,Brandon Belt,1B,0.16%,5
71,2629961623,cheto091 (3/3),0,144.6,P Johnny Cueto P Rich Hill 2B DJ LeMahieu 1B Max Muncy OF Randy Arozarena OF Austin Meadows C Mike Zunino 3B Starlin Castro OF Aaron Hicks SS Willy Adames,,Kyle Higashioka,C,0.10%,0
75,2629594295,bpro45 (24/150),0,144.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu 2B Brandon Lowe C Will Smith OF Austin Meadows OF Chris Taylor SS Willy Adames 1B Yoshi Tsutsugo OF Brett Phillips,,Rougned Odor,3B,0.08%,0
75,2629594301,bpro45 (30/150),0,144.4,P Walker Buehler P Johnny Cueto OF Giancarlo Stanton 2B Brandon Lowe C Will Smith OF Austin Meadows 3B Yandy Díaz SS Willy Adames OF Garrett Hampson 1B Yoshi Tsutsugo,,Hernán Pérez,2B,0.06%,0
75,2629594403,bpro45 (132/150),0,144.4,P Walker Buehler P Johnny Cueto OF Giancarlo Stanton 2B Brandon Lowe C Will Smith 3B Joey Wendle OF Austin Meadows SS Willy Adames OF Austin Slater 1B Yoshi Tsutsugo,,Derek Dietrich,2B,0.06%,0
75,2629927579,AASB (1/2),0,144.4,P Walker Buehler P Johnny Cueto OF Randy Arozarena 2B Brandon Lowe OF Austin Meadows 3B Gio Urshela C Buster Posey 1B Yandy Díaz SS Willy Adames OF Victor Robles,,Diego Castillo,P,0.06%,0
75,2629937981,agale15 (4/10),0,144.4,P Walker Buehler P Johnny Cueto OF Giancarlo Stanton 2B Brandon Lowe C Will Smith 3B Joey Wendle OF Austin Meadows SS Willy Adames OF Austin Slater 1B Yoshi Tsutsugo,,Mike Ford,1B,0.05%,0
75,2629955690,afonsotoque (27/50),0,144.4,P Walker Buehler P Johnny Cueto OF Giancarlo Stanton C Gary Sánchez OF Randy Arozarena 2B Brandon Lowe 3B Yandy Díaz SS Willy Adames OF Austin Slater 1B Yoshi Tsutsugo,,Keibert Ruiz,C,0.04%,0
75,2629985274,Bradsh86 (7/20),0,144.4,P Walker Buehler P Johnny Cueto C Gary Sánchez OF Randy Arozarena 2B Brandon Lowe OF Austin Meadows 3B Yandy Díaz SS Willy Adames 1B Wilmer Flores OF Darin Ruf,,Elias Díaz,C,0.03%,0
75,2629990386,igotnochance (14/18),0,144.4,P Walker Buehler P Johnny Cueto 2B DJ LeMahieu OF Giancarlo Stanton OF Austin Meadows C Mike Zunino 3B Yandy Díaz SS Brandon Crawford OF Austin Slater 1B Yoshi Tsutsugo,,Chris Owings,OF,0.03%,10
83,2629341151,cjbryant821,0,143.4,P Walker Buehler P Johnny Cueto 3B Justin Turner OF Randy Arozarena SS Joey Wendle OF Austin Meadows 2B Gavin Lux C Buster Posey OF Austin Slater 1B Yoshi Tsutsugo,,Aroldis Chapman,P,0.03%,0
83,2629730050,billywinter,0,143.4,P Walker Buehler P Johnny Cueto 2B DJ LeMahieu OF Randy Arozarena 3B Joey Wendle OF Austin Meadows C Buster Posey 1B Wilmer Flores SS Brandon Crawford OF Zach McKinstry,,Matt Beaty,OF,0.03%,0
83,2629828273,nrkaul (13/24),0,143.4,P Walker Buehler P Johnny Cueto 3B Justin Turner 2B Brandon Lowe OF Mike Yastrzemski OF Austin Meadows C Buster Posey SS Brandon Crawford 1B Yoshi Tsutsugo OF Darin Ruf,,Miguel Andújar,3B,0.03%,0
83,2629899841,kr1m1nal (1/20),0,143.4,P Walker Buehler P Johnny Cueto 2B DJ LeMahieu C Gary Sánchez SS Gleyber Torres OF Randy Arozarena OF Aaron Hicks 3B Yandy Díaz 1B Yoshi Tsutsugo OF Darin Ruf,,Cody Bellinger,OF,0.03%,0
83,2629945106,Mdumblewski (10/150),0,143.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu C Gary Sánchez OF Randy Arozarena 2B Brandon Lowe OF Austin Meadows 1B Yandy Díaz SS Tyler Wade OF Brett Phillips,,Carter Kieboom,3B,0.03%,0
83,2629956686,mentalmidget,0,143.4,P Walker Buehler P Johnny Cueto 3B Justin Turner OF Randy Arozarena SS Joey Wendle OF Austin Meadows C Buster Posey 1B Yandy Díaz 2B Garrett Hampson OF Mauricio Dubón,,Curt Casali,C,0.03%,0
83,2629964476,LadDaddy12 (20/21),0,143.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu OF Randy Arozarena 2B Brandon Lowe OF Mike Yastrzemski OF Austin Meadows C Buster Posey 1B Yoshi Tsutsugo SS Mauricio Dubón,,Tres Barrera,C,0.03%,0
90,2629546254,skipd74 (47/50),0,143.35,P Johnny Cueto P Joe Ross 2B DJ LeMahieu OF Giancarlo Stanton SS Gleyber Torres 3B Joey Wendle OF Austin Meadows C Buster Posey OF Aaron Hicks 1B Wilmer Flores,,Blake Treinen,P,0.02%,2.45
91,2629899855,kr1m1nal (15/20),0,142.75,P Johnny Cueto P Austin Gomber 3B DJ LeMahieu OF Giancarlo Stanton SS Gleyber Torres 2B Brandon Lowe C Will Smith OF Austin Meadows OF Aaron Hicks 1B Yoshi Tsutsugo,,Yadiel Hernandez,OF,0.02%,5
92,2629714547,ilovethakush (26/33),0,142.6,P Johnny Cueto P Rich Hill SS Trea Turner 3B Justin Turner OF Randy Arozarena 2B Brandon Lowe OF Austin Meadows C Buster Posey OF Victor Robles 1B Yoshi Tsutsugo,,Jake McGee,P,0.02%,2.75
93,2629594344,bpro45 (73/150),0,142.4,P Walker Buehler P Johnny Cueto 3B Justin Turner OF Randy Arozarena C Will Smith OF Austin Meadows 2B Chris Taylor SS Willy Adames 1B Yoshi Tsutsugo OF Brett Phillips,,Josh Breaux,C,0.02%,0
93,2629669430,Mgoblue1017 (89/150),0,142.4,P Walker Buehler P Johnny Cueto 3B Justin Turner 2B DJ LeMahieu OF Mike Yastrzemski OF Austin Meadows C Buster Posey 1B Yoshi Tsutsugo OF Darin Ruf SS Mauricio Dubón,,Rangel Ravelo,OF,0.02%,0
93,2629733579,ThoroldThunder (10/25),0,142.4,P Walker Buehler P Johnny Cueto 3B DJ LeMahieu 1B Max Muncy 2B Brandon Lowe OF Austin Meadows C Buster Posey SS Willy Adames OF Austin Slater OF Darin Ruf,,Ji-Man Choi,1B,0.02%,0
93,2629828269,nrkaul (9/24),0,142.4,P Walker Buehler P Johnny Cueto OF Giancarlo Stanton 2B Brandon Lowe OF Mike Yastrzemski OF Austin Meadows C Buster Posey 3B Yandy Díaz SS Brandon Crawford 1B Yoshi Tsutsugo,,Andrew Velazquez,SS,0.02%,0
93,2629844633,Bigb16 (38/150),0,142.4,P Walker Buehler P Johnny Cueto OF Randy Arozarena OF Austin Meadows C Buster Posey 3B Yandy Díaz SS Willy Adames 2B Donovan Solano 1B Yoshi Tsutsugo OF Mauricio Dubón,,Josh Harrison,2B,0.02%,0
