Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
29,2625758927,Mgoblue1017 (46/150),0,139.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Gleyber Torres 1B C.J. Cron OF Aaron Hicks OF Chris Owings 3B Josh Fuentes OF Garrett Hampson C Elias Díaz,,Gio Urshela,3B,10.36%,10
29,2625758936,Mgoblue1017 (55/150),0,139.1,P Jameson Taillon P Antonio Senzatela OF Giancarlo Stanton SS Gleyber Torres 1B C.J. Cron OF Aaron Hicks 2B Chris Owings 3B Josh Fuentes OF Garrett Hampson C Elias Díaz,,Freddy Galvis,SS,9.79%,0
29,2627039342,jwhalen619 (45/150),0,139.1,P Jameson Taillon P Antonio Senzatela OF Giancarlo Stanton SS Gleyber Torres 3B Gio Urshela 1B C.J. Cron OF Tim Locastro 2B Chris Owings OF Garrett Hampson C Elias Díaz,,Rio Ruiz,2B,9.28%,5
29,2627213637,kattdaddy12,0,139.1,P Jameson Taillon P Antonio Senzatela OF Giancarlo Stanton SS Gleyber Torres C Gary Sánchez 3B Asdrúbal Cabrera OF Chris Owings OF Cedric Mullins 2B Garrett Hampson 1B Jay Bruce,,Maikel Franco,3B,8.19%,0
36,2625758998,Mgoblue1017 (117/150),0,138.5,P John Means P Antonio Senzatela SS Trevor Story 1B Trey Mancini 2B Chris Owings OF Cedric Mullins OF Anthony Santander 3B Josh Fuentes OF Garrett Hampson C Elias Díaz,,Yonathan Daza,OF,7.18%,5
37,2625758954,Mgoblue1017 (73/150),0,138.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu OF Giancarlo Stanton SS Gleyber Torres C Gary Sánchez OF Clint Frazier 1B C.J. Cron 2B Chris Owings OF Garrett Hampson,,Brett Gardner,OF,5.27%,8
37,2625858376,tkcac5 (2/2),0,138.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron OF Aaron Hicks OF Chris Owings 2B Garrett Hampson,,Tim Locastro,OF,4.25%,0
37,2626412621,mpavlisko,0,138.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron OF Aaron Hicks 2B Chris Owings OF Garrett Hampson,,Pavin Smith,OF,3.99%,0
37,2626697772,candymanquarantine (35/40),0,138.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron OF Aaron Hicks OF Chris Owings 2B Garrett Hampson,,Aaron Judge,OF,1.86%,0
37,2626697775,candymanquarantine (38/40),0,138.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron OF Aaron Hicks 2B Chris Owings OF Garrett Hampson,,Ramón Urías,SS,1.80%,0
37,2626822320,cjcarlto (52/150),0,138.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron 2B Chris Owings OF Garrett Hampson OF Yonathan Daza,,Geraldo Perdomo,SS,1.51%,0
37,2626928903,appleeye (122/150),0,138.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron OF Aaron Hicks 2B Chris Owings OF Garrett Hampson,,Charlie Blackmon,OF,0.85%,0
37,2626928911,appleeye (130/150),0,138.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron OF Chris Owings 3B Josh Fuentes OF Garrett Hampson,,Raimel Tapia,OF,0.34%,0
37,2626928930,appleeye (149/150),0,138.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu OF Giancarlo Stanton SS Gleyber Torres C Gary Sánchez OF Clint Frazier 1B C.J. Cron 2B Chris Owings OF Garrett Hampson,,Josh VanMeter,3B,0.34%,3
37,2627001827,AESolutions (3/55),0,138.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron OF Chris Owings 3B Josh Fuentes OF Garrett Hampson,,Aroldis Chapman,P,0.23%,8.25
37,2627033156,bowl800s (113/150),0,138.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron OF Chris Owings 3B Josh Fuentes OF Garrett Hampson,,Daulton Varsho,C,0.18%,0
37,2627033183,bowl800s (140/150),0,138.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron OF Aaron Hicks 2B Chris Owings OF Garrett Hampson,,Jahmai Jones,2B,0.16%,0
37,2627033186,bowl800s (143/150),0,138.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron 2B Chris Owings OF Garrett Hampson OF Yonathan Daza,,Wyatt Mathisen,3B,0.15%,3
37,2627076207,Marcvvpt (1/4),0,138.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron OF Aaron Hicks OF Chris Owings 2B Garrett Hampson,,Sam Hilliard,OF,0.11%,14
37,2627087533,lukenorton644 (7/7),0,138.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu OF Ketel Marte OF Giancarlo Stanton SS Gleyber Torres C Gary Sánchez 1B C.J. Cron OF Chris Owings 2B Garrett Hampson,,Tyler Wade,2B,0.11%,2
37,2627177750,mntiny,0,138.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron OF Aaron Hicks 2B Chris Owings OF Garrett Hampson,,Dom Nuñez,C,0.11%,0
37,2627191879,MattD (4/5),0,138.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron OF Aaron Hicks 2B Chris Owings OF Garrett Hampson,,Riley Smith,P,0.09%,0
54,2626697748,candymanquarantine (11/40),0,137.5,P John Means P Antonio Senzatela SS Trevor Story 1B C.J. Cron 3B Ryan McMahon OF Chris Owings OF Cedric Mullins OF Anthony Santander C Pedro Severino 2B Garrett Hampson,,Bryan Holaday,C,0.08%,0
54,2627120117,pwoerner (13/25),0,137.5,P John Means P Antonio Senzatela SS Trevor Story 1B C.J. Cron 3B Ryan McMahon OF Chris Owings OF Cedric Mullins OF Anthony Santander C Pedro Severino 2B Garrett Hampson,,Nick Nelson,P,0.08%,7
56,2625758937,Mgoblue1017 (56/150),0,137.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu OF Giancarlo Stanton SS Gleyber Torres C Gary Sánchez OF Aaron Hicks 2B Chris Owings 1B Josh Fuentes OF Garrett Hampson,,Luis Cessa,P,0.07%,4.9
56,2625758951,Mgoblue1017 (70/150),0,137.1,P Jameson Taillon P Antonio Senzatela OF Giancarlo Stanton SS Gleyber Torres C Gary Sánchez OF Clint Frazier 1B C.J. Cron 2B Chris Owings 3B Josh Fuentes OF Garrett Hampson,,Juniel Querecuto,3B,0.07%,0
56,2625824030,freakazoid0,0,137.1,P Jameson Taillon P Antonio Senzatela OF Aaron Judge 2B DJ LeMahieu SS Trevor Story C Gary Sánchez 3B Gio Urshela 1B C.J. Cron OF Chris Owings OF Garrett Hampson,,Nick Ahmed,SS,0.06%,0
56,2626135758,DomingoSalvajeS (12/20),0,137.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Ketel Marte C Gary Sánchez 3B Gio Urshela 1B C.J. Cron OF Chris Owings OF Garrett Hampson,,Mike Tauchman,OF,0.05%,2
56,2627033181,bowl800s (138/150),0,137.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story C Gary Sánchez 1B C.J. Cron OF Aaron Hicks OF Chris Owings 3B Josh Fuentes OF Garrett Hampson,,Chance Sisco,C,0.05%,5
56,2627033192,bowl800s (149/150),0,137.1,P Jameson Taillon P Antonio Senzatela SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron OF Aaron Hicks 2B Chris Owings 3B Josh Fuentes OF Garrett Hampson,,César Valdez,P,0.05%,14.05
56,2627163184,srogstad1324,0,137.1,P Jameson Taillon P Antonio Senzatela OF Giancarlo Stanton SS Gleyber Torres C Gary Sánchez OF Clint Frazier 1B C.J. Cron 2B Chris Owings 3B Josh Fuentes OF Garrett Hampson,,Lucas Luetge,P,0.04%,0
63,2627001587,Jondel,0,136.8,P John Means P Jameson Taillon 3B DJ LeMahieu SS Trevor Story C Gary Sánchez 1B Trey Mancini 2B Chris Owings OF Cedric Mullins OF Anthony Santander OF Garrett Hampson,,Andy Young,3B,0.04%,0
64,2625571839,ernieseel,0,136.1,P Jameson Taillon P Antonio Senzatela OF Ketel Marte SS Gleyber Torres C Gary Sánchez 3B Gio Urshela 2B Eduardo Escobar 1B C.J. Cron OF Chris Owings OF Garrett Hampson,,Justin Lawrence,P,0.04%,0
64,2626830646,Primetime115599 (19/20),0,136.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Gleyber Torres 1B C.J. Cron 2B Ryan McMahon OF Aaron Hicks OF Chris Owings OF Garrett Hampson C Elias Díaz,,Chad Green,P,0.04%,3.8
64,2626982464,chaze881 (1/11),0,136.1,P Jameson Taillon P Antonio Senzatela SS Trevor Story C Gary Sánchez 3B Gio Urshela OF Clint Frazier 1B C.J. Cron OF Aaron Hicks OF Chris Owings 2B Garrett Hampson,,Stevie Wilkerson,1B,0.04%,0
64,2626982593,chaze881 (2/11),0,136.1,P Jameson Taillon P Antonio Senzatela SS Trevor Story C Gary Sánchez 3B Gio Urshela OF Clint Frazier 1B C.J. Cron OF Aaron Hicks OF Chris Owings 2B Garrett Hampson,,Pat Valaika,1B,0.04%,0
64,2627115374,thepriest31 (26/150),0,136.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 2B Josh Rojas 1B C.J. Cron OF Chris Owings OF Garrett Hampson,,Drew Ellis,3B,0.04%,0
64,2627115382,thepriest31 (34/150),0,136.1,P Jameson Taillon P Antonio Senzatela SS Trevor Story OF Clint Frazier C Carson Kelly 1B C.J. Cron 3B Ryan McMahon OF Chris Owings OF Anthony Santander 2B Garrett Hampson,,Kyle Higashioka,C,0.03%,5
70,2625754119,zach2834,0,135.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron 3B Ryan McMahon OF Chris Owings OF Garrett Hampson,,Kole Calhoun,OF,0.03%,0
70,2625930652,mjrlaw23 (111/150),0,135.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu C Gary Sánchez SS Josh Rojas 2B Eduardo Escobar 1B C.J. Cron OF Aaron Hicks OF Chris Owings OF Garrett Hampson,,Mac Sceroler,P,0.03%,0
70,2626173684,thotpolice84,0,135.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu OF Giancarlo Stanton SS Gleyber Torres OF Clint Frazier 1B C.J. Cron 2B Chris Owings OF Garrett Hampson C Elias Díaz,,Seth Beer,OF,0.03%,0
70,2626662675,titantim11,0,135.1,P Jameson Taillon P Antonio Senzatela OF Aaron Judge 3B DJ LeMahieu SS Trevor Story C Gary Sánchez 1B C.J. Cron 2B Chris Owings OF Garrett Hampson OF Brett Gardner,,Stuart Fairchild,OF,0.03%,0
70,2626697769,candymanquarantine (32/40),0,135.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton 1B C.J. Cron OF Aaron Hicks OF Chris Owings 2B Garrett Hampson C Elias Díaz,,Yoan López,P,0.03%,0
70,2626826991,tapple4you,0,135.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron 3B Ryan McMahon OF Chris Owings OF Garrett Hampson,,Ryan McKenna,OF,0.02%,0
70,2626928900,appleeye (119/150),0,135.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron 3B Ryan McMahon OF Chris Owings OF Garrett Hampson,,Kevin Ginkel,P,0.02%,0
70,2626928913,appleeye (132/150),0,135.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton 1B C.J. Cron OF Aaron Hicks 2B Chris Owings OF Garrett Hampson C Elias Díaz,,Domingo Leyba,SS,0.02%,0
70,2626978202,thegadfather,0,135.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron 3B Ryan McMahon OF Chris Owings OF Garrett Hampson,,Tanner Scott,P,0.02%,8.4
70,2626999819,Beezy269,0,135.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron 3B Ryan McMahon OF Chris Owings OF Garrett Hampson,,Derek Dietrich,2B,0.02%,0
70,2627008416,AESolutions (31/55),0,135.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron 3B Ryan McMahon OF Chris Owings OF Garrett Hampson,,Jake McCarthy,OF,0.02%,0
70,2627019219,nicelasers (3/3),0,135.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron 3B Ryan McMahon OF Chris Owings OF Garrett Hampson,,Mike Ford,1B,0.02%,0
70,2627033150,bowl800s (107/150),0,135.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron 3B Ryan McMahon OF Chris Owings OF Garrett Hampson,,Chi Chi González,P,0.02%,0
70,2627033187,bowl800s (144/150),0,135.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton 1B C.J. Cron OF Aaron Hicks 2B Chris Owings OF Garrett Hampson C Elias Díaz,,Jamie Ritchie,C,0.02%,0
70,2627039310,jwhalen619 (13/150),0,135.1,P Jameson Taillon P Antonio Senzatela SS Gleyber Torres 3B Gio Urshela 1B C.J. Cron 2B Ryan McMahon OF Tim Locastro OF Chris Owings OF Garrett Hampson C Elias Díaz,,Jhoulys Chacín,P,0.02%,0
70,2627039446,jwhalen619 (149/150),0,135.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 3B Asdrúbal Cabrera 1B C.J. Cron OF Chris Owings OF Garrett Hampson,,Thairo Estrada,3B,0.01%,0
70,2627115377,thepriest31 (29/150),0,135.1,P Jameson Taillon P Antonio Senzatela SS Trevor Story C Gary Sánchez 1B Asdrúbal Cabrera 3B Ryan McMahon OF Aaron Hicks OF Chris Owings OF Cedric Mullins 2B Garrett Hampson,,Jordan Sheffield,P,0.01%,3.65
70,2627120127,pwoerner (23/25),0,135.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron 2B Ryan McMahon OF Chris Owings OF Garrett Hampson,,Ryan Rolison,P,0.01%,0
70,2627120129,pwoerner (25/25),0,135.1,P Jameson Taillon P Antonio Senzatela 3B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton 1B C.J. Cron OF Aaron Hicks 2B Chris Owings OF Garrett Hampson C Elias Díaz,,Austin Wynns,C,0.01%,0
70,2627177329,yankeefan_2001,0,135.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton C Gary Sánchez 1B C.J. Cron 3B Ryan McMahon OF Chris Owings OF Garrett Hampson,,Carlos Estévez,P,0.01%,0
90,2625758883,Mgoblue1017 (2/150),0,134.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story OF Giancarlo Stanton 3B Gio Urshela OF Chris Owings 1B Josh Fuentes OF Garrett Hampson C Elias Díaz,,Dereck Rodríguez,P,0.01%,0
90,2625758938,Mgoblue1017 (57/150),0,134.1,P Jameson Taillon P Antonio Senzatela SS Trevor Story OF Giancarlo Stanton 3B Gio Urshela OF Clint Frazier 1B C.J. Cron 2B Chris Owings OF Garrett Hampson C Elias Díaz,,Jameson Hannah,OF,0.01%,0
90,2625758952,Mgoblue1017 (71/150),0,134.1,P Jameson Taillon P Antonio Senzatela OF Giancarlo Stanton SS Gleyber Torres OF Clint Frazier 1B C.J. Cron 2B Chris Owings 3B Josh Fuentes OF Garrett Hampson C Elias Díaz,,Bret Boswell,2B,0.01%,0
90,2626116569,aurum48 (3/3),0,134.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu OF Giancarlo Stanton SS Gleyber Torres 3B Gio Urshela OF Chris Owings OF Garrett Hampson C Elias Díaz 1B Jay Bruce,,Rob Brantly,C,0.01%,0
90,2626822372,cjcarlto (104/150),0,134.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story C Carson Kelly 1B C.J. Cron OF Aaron Hicks OF Chris Owings 3B Josh Fuentes OF Garrett Hampson,,Miguel Andújar,3B,0.01%,0
90,2626830634,Primetime115599 (7/20),0,134.1,P Jameson Taillon P Antonio Senzatela OF Ketel Marte OF Giancarlo Stanton SS Gleyber Torres C Gary Sánchez 1B C.J. Cron 3B Ryan McMahon 2B Chris Owings OF Garrett Hampson,,Matt Peacock,P,0.01%,0
90,2626830636,Primetime115599 (9/20),0,134.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu OF Ketel Marte SS Gleyber Torres C Gary Sánchez 1B C.J. Cron 3B Ryan McMahon OF Chris Owings OF Garrett Hampson,,Andrew Velazquez,SS,0.01%,0
90,2626928914,appleeye (133/150),0,134.1,P Jameson Taillon P Antonio Senzatela 2B DJ LeMahieu SS Trevor Story C Gary Sánchez 1B C.J. Cron 3B Ryan McMahon OF Aaron Hicks OF Chris Owings OF Garrett Hampson,,Jose Gomez,3B,0.01%,0
