Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
368,2628294098,Mgoblue1017 (4/150),0,131.85,P Cristian Javier P Griffin Canning 3B Alex Bregman 1B Vladimir Guerrero Jr. 2B Jose Altuve SS Carlos Correa OF Kyle Tucker C Sean Murphy OF Justin Upton OF Myles Straw,,,
368,2628344699,bgeistusn (65/150),0,131.85,P Cristian Javier P Griffin Canning 3B Alex Bregman 1B Vladimir Guerrero Jr. 2B Jose Altuve SS Carlos Correa OF Kyle Tucker C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
368,2628344730,bgeistusn (96/150),0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Dexter Fowler,,,
368,2628344757,bgeistusn (123/150),0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout OF Yordan Alvarez 3B Anthony Rendon SS Carlos Correa 1B Jared Walsh C Kurt Suzuki OF Justin Upton 2B Tony Kemp,,,
368,2628377393,DomingoSalvajeS (18/20),0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman SS Carlos Correa 2B David Fletcher 1B Jared Walsh C Kurt Suzuki OF Myles Straw OF Dexter Fowler,,,
368,2628476508,FootballZeus (1/2),0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Vladimir Guerrero Jr. SS Carlos Correa 1B Yuli Gurriel OF Randal Grichuk C Jason Castro 2B Joe Panik OF Dexter Fowler,,,
368,2628491198,thoroughnut (127/150),0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout OF Yordan Alvarez 3B Anthony Rendon 2B David Fletcher 1B Yuli Gurriel C Sean Murphy SS José Iglesias OF Dexter Fowler,,,
368,2628551755,younggun35 (23/25),0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Jared Walsh C Kurt Suzuki OF Myles Straw OF Dexter Fowler,,,
368,2628676153,Dfense2016,0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout OF Yordan Alvarez OF Teoscar Hernández 3B Cavan Biggio 1B Jared Walsh C Kurt Suzuki 2B Joe Panik SS José Iglesias,,,
368,2628730964,bigdaddy09,0,131.85,P Cristian Javier P Griffin Canning 3B Vladimir Guerrero Jr. 2B Jose Altuve SS Carlos Correa 1B Shohei Ohtani OF Ramón Laureano C Jason Castro OF Justin Upton OF Myles Straw,,,
368,2628789067,afasbind (3/5),0,131.85,P Cristian Javier P Griffin Canning OF Yordan Alvarez 3B Vladimir Guerrero Jr. 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel OF Kyle Tucker C Kurt Suzuki OF Cody Thomas,,,
368,2628795310,DeeMac74 (9/10),0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout OF Yordan Alvarez 3B Anthony Rendon 2B David Fletcher 1B Yuli Gurriel C Sean Murphy SS José Iglesias OF Dexter Fowler,,,
368,2628841214,cowboys282 (1/100),0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Dexter Fowler,,,
368,2628860678,jaifa5,0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Dexter Fowler,,,
368,2628881378,TheHaba (28/150),0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman SS Carlos Correa 2B David Fletcher 1B Jared Walsh C Jason Castro OF Myles Straw OF Dexter Fowler,,,
368,2628894431,cjt296,0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout OF Yordan Alvarez 3B Cavan Biggio OF Shohei Ohtani 1B Jared Walsh C Sean Murphy 2B Joe Panik SS José Iglesias,,,
368,2628903239,donfrap (3/3),0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon SS Carlos Correa 2B David Fletcher 1B Yuli Gurriel C Jason Castro OF Justin Upton OF Dexter Fowler,,,
368,2628914999,vud124mets,0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman SS Carlos Correa 2B David Fletcher 1B Jared Walsh C Kurt Suzuki OF Myles Straw OF Dexter Fowler,,,
368,2628915929,bluelz,0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout 1B Vladimir Guerrero Jr. 3B Anthony Rendon OF Teoscar Hernández C Jason Castro 2B Joe Panik SS José Iglesias OF Dexter Fowler,,,
368,2628937578,bmadddd (3/122),0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Jared Walsh C Kurt Suzuki OF Myles Straw OF Dexter Fowler,,,
368,2628937619,bmadddd (44/122),0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Dexter Fowler,,,
368,2628951219,RanceC,0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Jared Walsh C Kurt Suzuki OF Myles Straw OF Dexter Fowler,,,
368,2628962354,Rich08 (10/11),0,131.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Jared Walsh C Kurt Suzuki OF Myles Straw OF Dexter Fowler,,,
395,2628311407,Glenns_thoughts,0,131.65,P Cristian Javier P Cole Irvin OF Mike Trout SS Bo Bichette 1B Vladimir Guerrero Jr. 3B Cavan Biggio OF Shohei Ohtani 2B David Fletcher OF Lourdes Gurriel Jr. C Max Stassi,,,
395,2628790066,philosophyninja,0,131.65,P Cristian Javier P Cole Irvin OF Mike Trout SS Bo Bichette OF Yordan Alvarez 1B Vladimir Guerrero Jr. OF Teoscar Hernández 2B David Fletcher C Jason Castro 3B Jose Rojas,,,
395,2628858229,seminoles1023,0,131.65,P Griffin Canning P Ross Stripling OF Mike Trout OF Teoscar Hernández SS Carlos Correa 3B Cavan Biggio 1B Shohei Ohtani 2B David Fletcher C Kurt Suzuki OF Myles Straw,,,
395,2628903441,zackattack2004 (1/2),0,131.65,P Cristian Javier P Cole Irvin OF Mike Trout OF Yordan Alvarez 2B Jose Altuve 3B Cavan Biggio OF Shohei Ohtani 1B Jared Walsh C Jason Castro SS José Iglesias,,,
399,2628631475,billygun7,0,131.45,P Ross Stripling P Cole Irvin OF Mike Trout OF Yordan Alvarez 1B Vladimir Guerrero Jr. 2B Jose Altuve 3B Matt Chapman SS Carlos Correa C Danny Jansen OF Justin Upton,,,
400,2628014833,mgelfand530 (3/25),0,131.3,P Cristian Javier P Ross Stripling OF Yordan Alvarez 1B Vladimir Guerrero Jr. 2B Jose Altuve OF Michael Brantley 3B Cavan Biggio SS Elvis Andrus C Jason Castro OF Myles Straw,,,
400,2628014839,mgelfand530 (9/25),0,131.3,P Cristian Javier P Ross Stripling SS Bo Bichette OF Yordan Alvarez 1B Vladimir Guerrero Jr. 3B Cavan Biggio OF Kyle Tucker C Danny Jansen 2B Joe Panik OF Myles Straw,,,
400,2628179600,Treeman55,0,131.3,P Cristian Javier P Ross Stripling 1B Vladimir Guerrero Jr. 2B Jose Altuve SS Carlos Correa 3B Cavan Biggio OF Shohei Ohtani OF Randal Grichuk C Danny Jansen OF Justin Upton,,,
400,2628181104,EmceeDusty44 (90/150),0,131.3,P Cristian Javier P Ross Stripling OF Mike Trout SS Bo Bichette 1B Vladimir Guerrero Jr. OF Michael Brantley 3B Cavan Biggio C Kurt Suzuki 2B Joe Panik OF Dexter Fowler,,,
400,2628427453,CDUBB0103,0,131.3,P Cristian Javier P Ross Stripling OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Shohei Ohtani C Danny Jansen OF Justin Upton OF Myles Straw,,,
400,2628582352,rpolak24 (100/150),0,131.3,P Cristian Javier P Ross Stripling OF Yordan Alvarez OF Teoscar Hernández SS Carlos Correa 3B Cavan Biggio 1B Shohei Ohtani 2B David Fletcher C Danny Jansen OF Tony Kemp,,,
400,2628646820,texans37,0,131.3,P Cristian Javier P Ross Stripling OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Shohei Ohtani C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
400,2628666361,bthatboymanny,0,131.3,P Cristian Javier P Ross Stripling OF Mike Trout OF Yordan Alvarez 2B Marcus Semien 3B Cavan Biggio 1B Shohei Ohtani C Jason Castro SS José Iglesias OF Dexter Fowler,,,
400,2628754757,mbolen18,0,131.3,P Cristian Javier P Ross Stripling 1B Vladimir Guerrero Jr. 2B Jose Altuve SS Carlos Correa 3B Cavan Biggio OF Shohei Ohtani OF Ramón Laureano C Jason Castro OF Justin Upton,,,
400,2628841270,cowboys282 (57/100),0,131.3,P Cristian Javier P Ross Stripling OF Mike Trout SS Bo Bichette 1B Vladimir Guerrero Jr. 3B Cavan Biggio OF Kyle Tucker C Sean Murphy 2B Joe Panik OF Justin Upton,,,
400,2628860504,BayWild1,0,131.3,P Cristian Javier P Ross Stripling OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Shohei Ohtani C Jason Castro OF Justin Upton OF Myles Straw,,,
400,2628885537,readeneck (1/4),0,131.3,P Cristian Javier P Ross Stripling 1B Vladimir Guerrero Jr. 2B Jose Altuve OF Teoscar Hernández SS Carlos Correa 3B Cavan Biggio OF Randal Grichuk C Jason Castro OF Justin Upton,,,
400,2628910717,Skipwins,0,131.3,P Cristian Javier P Ross Stripling OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Shohei Ohtani C Jason Castro OF Justin Upton OF Myles Straw,,,
400,2628912121,readeneck (4/4),0,131.3,P Cristian Javier P Ross Stripling 1B Vladimir Guerrero Jr. 2B Jose Altuve OF Teoscar Hernández SS Carlos Correa 3B Cavan Biggio OF Randal Grichuk C Jason Castro OF Justin Upton,,,
400,2628934883,scottkohus,0,131.3,P Cristian Javier P Ross Stripling OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Shohei Ohtani C Jason Castro OF Justin Upton OF Myles Straw,,,
415,2628799568,al4988,0,131,P Griffin Canning P Cole Irvin OF Mike Trout OF Yordan Alvarez 3B Anthony Rendon SS Carlos Correa 1B Shohei Ohtani 2B David Fletcher C Danny Jansen OF Dexter Fowler,,,
415,2628827164,Up_Urs_Jo_Boo_59,0,131,P Griffin Canning P Cole Irvin OF Mike Trout OF Yordan Alvarez 3B Vladimir Guerrero Jr. OF Teoscar Hernández 1B Shohei Ohtani 2B David Fletcher C Kurt Suzuki SS José Iglesias,,,
415,2628915861,dyoboy69,0,131,P Griffin Canning P Cole Irvin OF Mike Trout OF Yordan Alvarez 3B Vladimir Guerrero Jr. SS Carlos Correa 2B David Fletcher 1B Jared Walsh OF Ramón Laureano C Jason Castro,,,
415,2628945658,Damo22 (60/150),0,131,P Griffin Canning P Cole Irvin OF Mike Trout 1B Vladimir Guerrero Jr. SS Carlos Correa 3B Cavan Biggio 2B David Fletcher OF Jared Walsh OF Lourdes Gurriel Jr. C Kurt Suzuki,,,
419,2627854298,kyh833,0,130.85,P Cristian Javier P Griffin Canning OF Yordan Alvarez 2B Jose Altuve SS Carlos Correa 3B Cavan Biggio 1B Jared Walsh OF Ramón Laureano C Jason Castro OF Justin Upton,,,
419,2627966429,Dubbzz (2/20),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout OF Yordan Alvarez 3B Anthony Rendon 2B Jose Altuve 1B Mitch Moreland C Kurt Suzuki OF Justin Upton SS José Iglesias,,,
419,2628168850,xerxes1981,0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout SS Bo Bichette 2B Jose Altuve 3B Cavan Biggio 1B Shohei Ohtani C Kurt Suzuki OF Myles Straw OF Tony Kemp,,,
419,2628210610,mjrlaw23 (7/150),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
419,2628344636,bgeistusn (2/150),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
419,2628344712,bgeistusn (78/150),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout OF Yordan Alvarez 3B Anthony Rendon 2B Jose Altuve 1B Mitch Moreland C Kurt Suzuki OF Justin Upton SS José Iglesias,,,
419,2628344741,bgeistusn (107/150),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
419,2628373547,edspool,0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
419,2628503136,PEAZO1965 (1/2),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon SS Carlos Correa 2B David Fletcher 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
419,2628514604,JayC2800 (2/2),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout OF Yordan Alvarez 3B Anthony Rendon 2B David Fletcher 1B Yuli Gurriel C Kurt Suzuki SS José Iglesias OF Myles Straw,,,
419,2628537154,Jmcguirestros (1/2),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout OF Yordan Alvarez 3B Cavan Biggio OF Shohei Ohtani 1B Jared Walsh C Jason Castro SS José Iglesias 2B Tony Kemp,,,
419,2628582320,rpolak24 (68/150),0,130.85,P Cristian Javier P Griffin Canning OF Yordan Alvarez 3B Vladimir Guerrero Jr. 2B Jose Altuve 1B Shohei Ohtani OF Kyle Tucker C Kurt Suzuki SS José Iglesias OF Tony Kemp,,,
419,2628725138,nippirt,0,130.85,P Cristian Javier P Griffin Canning OF Yordan Alvarez 1B Vladimir Guerrero Jr. 3B Cavan Biggio OF Shohei Ohtani OF Jared Walsh C Danny Jansen 2B Joe Panik SS José Iglesias,,,
419,2628788101,PEAZO1965 (2/2),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon SS Carlos Correa 2B David Fletcher 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
419,2628789576,Froncey,0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
419,2628824044,mdb770 (88/150),0,130.85,P Cristian Javier P Griffin Canning OF Yordan Alvarez 2B Jose Altuve SS Carlos Correa 3B Cavan Biggio 1B Jared Walsh OF Ramón Laureano C Kurt Suzuki OF Justin Upton,,,
419,2628838661,brian9882,0,130.85,P Cristian Javier P Griffin Canning OF Yordan Alvarez 2B Jose Altuve 3B Matt Chapman SS Carlos Correa 1B Shohei Ohtani C Jason Castro OF Justin Upton OF Dexter Fowler,,,
419,2628847687,mrballer,0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa OF Shohei Ohtani 1B Jared Walsh OF Myles Straw C Tyler Soderstrom,,,
419,2628862010,markpshed (1/3),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
419,2628881356,TheHaba (6/150),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
419,2628910820,Lj084 (42/150),0,130.85,P Cristian Javier P Griffin Canning OF Yordan Alvarez SS Carlos Correa 3B Cavan Biggio 2B David Fletcher 1B Yuli Gurriel OF Jared Walsh C Sean Murphy OF Justin Upton,,,
419,2628910885,Lj084 (107/150),0,130.85,P Cristian Javier P Griffin Canning OF Yordan Alvarez SS Carlos Correa 3B Cavan Biggio 2B David Fletcher 1B Jared Walsh OF Ramón Laureano C Jason Castro OF Justin Upton,,,
419,2628922679,jazzfan32 (2/20),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout OF Yordan Alvarez 3B Anthony Rendon 2B Jose Altuve 1B Mitch Moreland C Kurt Suzuki OF Justin Upton SS José Iglesias,,,
419,2628928137,pcwarrior13,0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout SS Bo Bichette 3B Cavan Biggio 2B David Fletcher 1B Jared Walsh C Jason Castro OF Justin Upton OF Myles Straw,,,
419,2628937615,bmadddd (40/122),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout OF Yordan Alvarez 3B Anthony Rendon 2B David Fletcher 1B Yuli Gurriel C Kurt Suzuki SS José Iglesias OF Myles Straw,,,
419,2628937618,bmadddd (43/122),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
419,2628937646,bmadddd (71/122),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon SS Carlos Correa 2B David Fletcher 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
419,2628948517,gager23 (2/3),0,130.85,P Cristian Javier P Griffin Canning OF Mike Trout OF Yordan Alvarez 3B Anthony Rendon 2B David Fletcher 1B Yuli Gurriel C Kurt Suzuki SS José Iglesias OF Myles Straw,,,
447,2628210650,mjrlaw23 (47/150),0,130.65,P Cristian Javier P Cole Irvin OF Mike Trout 2B Jose Altuve OF Teoscar Hernández SS Carlos Correa 3B Cavan Biggio 1B Shohei Ohtani OF Lourdes Gurriel Jr. C Kurt Suzuki,,,
447,2628493793,ctash1,0,130.65,P Cristian Javier P Cole Irvin OF Mike Trout 2B Jose Altuve OF Teoscar Hernández SS Carlos Correa 3B Cavan Biggio 1B Shohei Ohtani OF Lourdes Gurriel Jr. C Kurt Suzuki,,,
447,2628584530,biglert (20/45),0,130.65,P Cristian Javier P Cole Irvin OF Mike Trout OF Yordan Alvarez SS Carlos Correa OF Michael Brantley 3B Cavan Biggio 1B Jared Walsh C Danny Jansen 2B Joe Panik,,,
447,2628922697,jazzfan32 (20/20),0,130.65,P Cristian Javier P Cole Irvin OF Mike Trout OF Yordan Alvarez 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton,,,
447,2628948302,AlexGould (2/2),0,130.65,P Cristian Javier P Cole Irvin OF Mike Trout 3B Vladimir Guerrero Jr. 2B Jose Altuve SS Carlos Correa 1B Shohei Ohtani OF Jared Walsh OF Lourdes Gurriel Jr. C Kurt Suzuki,,,
452,2628181058,EmceeDusty44 (44/150),0,130.3,P Cristian Javier P Ross Stripling OF Mike Trout 3B Vladimir Guerrero Jr. SS Carlos Correa 2B David Fletcher 1B Yuli Gurriel OF Randal Grichuk C Kurt Suzuki OF Justin Upton,,,
452,2628294166,Mgoblue1017 (72/150),0,130.3,P Cristian Javier P Ross Stripling OF Yordan Alvarez 2B Jose Altuve SS Carlos Correa OF Michael Brantley 3B Cavan Biggio 1B Jared Walsh C Sean Murphy OF Myles Straw,,,
452,2628294208,Mgoblue1017 (114/150),0,130.3,P Cristian Javier P Ross Stripling 1B Vladimir Guerrero Jr. 2B Jose Altuve SS Carlos Correa OF Michael Brantley 3B Cavan Biggio C Danny Jansen OF Lourdes Gurriel Jr. OF Justin Upton,,,
452,2628491170,thoroughnut (99/150),0,130.3,P Cristian Javier P Ross Stripling OF Mike Trout 2B Jose Altuve SS Carlos Correa 3B Cavan Biggio OF Shohei Ohtani OF Mark Canha C Danny Jansen 1B Seth Brown,,,
452,2628659214,ashimono,0,130.3,P Cristian Javier P Ross Stripling OF Mike Trout 2B Jose Altuve SS Carlos Correa 3B Cavan Biggio OF Randal Grichuk 1B Jared Walsh C Danny Jansen OF Myles Straw,,,
452,2628734504,Quart1,0,130.3,P Cristian Javier P Ross Stripling OF Mike Trout 3B Vladimir Guerrero Jr. 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel OF Ramón Laureano C Kurt Suzuki OF Justin Upton,,,
452,2628740503,cooljaybone,0,130.3,P Cristian Javier P Ross Stripling OF Mike Trout SS Carlos Correa OF Michael Brantley 3B Cavan Biggio 1B Shohei Ohtani 2B David Fletcher C Jason Castro OF Tony Kemp,,,
452,2628782045,aurum48 (3/3),0,130.3,P Cristian Javier P Ross Stripling 1B Vladimir Guerrero Jr. 2B Jose Altuve SS Carlos Correa 3B Cavan Biggio OF Randal Grichuk C Danny Jansen OF Lourdes Gurriel Jr. OF Myles Straw,,,
452,2628794585,Scott959,0,130.3,P Cristian Javier P Ross Stripling OF Mike Trout OF Yordan Alvarez 1B Vladimir Guerrero Jr. 2B David Fletcher OF Ramón Laureano C Danny Jansen 3B Aledmys Díaz SS José Iglesias,,,
452,2628851285,brownsrule68,0,130.3,P Cristian Javier P Ross Stripling OF Yordan Alvarez 1B Vladimir Guerrero Jr. 3B Anthony Rendon SS Carlos Correa OF Michael Brantley C Jason Castro 2B Joe Panik OF Dexter Fowler,,,
452,2628867045,JohnRush,0,130.3,P Cristian Javier P Ross Stripling 1B Vladimir Guerrero Jr. 2B Jose Altuve SS Carlos Correa OF Michael Brantley 3B Cavan Biggio OF Lourdes Gurriel Jr. C Jason Castro OF Justin Upton,,,
463,2628582388,rpolak24 (136/150),0,130,P Griffin Canning P Cole Irvin OF Mike Trout OF Yordan Alvarez 1B Vladimir Guerrero Jr. 3B Cavan Biggio 2B David Fletcher OF Lourdes Gurriel Jr. SS Elvis Andrus C Jason Castro,,,
464,2627873405,Mr.Pigskin (1/2),0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 2B Marcus Semien SS Carlos Correa 3B Cavan Biggio 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
464,2627938075,orionsan (3/3),0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Myles Straw OF Dexter Fowler,,,
464,2627985610,tchin102,0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 2B Marcus Semien SS Carlos Correa 3B Cavan Biggio 1B Yuli Gurriel C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
464,2628152551,gvmarino99,0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 2B Jose Altuve SS Carlos Correa 3B Cavan Biggio 1B Yuli Gurriel OF Lourdes Gurriel Jr. C Kurt Suzuki OF Tony Kemp,,,
464,2628181020,EmceeDusty44 (6/150),0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Vladimir Guerrero Jr. 2B Jose Altuve OF Michael Brantley 1B Jared Walsh C Kurt Suzuki OF Justin Upton SS José Iglesias,,,
464,2628181062,EmceeDusty44 (48/150),0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout OF Yordan Alvarez 3B Cavan Biggio 1B Shohei Ohtani OF Randal Grichuk C Kurt Suzuki 2B Joe Panik SS José Iglesias,,,
464,2628210638,mjrlaw23 (35/150),0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Myles Straw OF Dexter Fowler,,,
464,2628210667,mjrlaw23 (64/150),0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 2B Jose Altuve 1B Matt Olson 3B Matt Chapman SS Carlos Correa C Kurt Suzuki OF Myles Straw OF Dexter Fowler,,,
464,2628344654,bgeistusn (20/150),0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman 2B Jose Altuve SS Carlos Correa C Jason Castro 1B Mitch Moreland OF Justin Upton OF Dexter Fowler,,,
464,2628344669,bgeistusn (35/150),0,129.85,P Cristian Javier P Griffin Canning OF Yordan Alvarez 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Jared Walsh C Kurt Suzuki OF Justin Upton OF Myles Straw,,,
464,2628344767,bgeistusn (133/150),0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Shohei Ohtani C Kurt Suzuki OF Justin Upton OF Tony Kemp,,,
464,2628349021,kyswan54 (2/2),0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Anthony Rendon 2B Jose Altuve SS Carlos Correa 1B Shohei Ohtani C Kurt Suzuki OF Justin Upton OF Tony Kemp,,,
464,2628551757,younggun35 (25/25),0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Myles Straw OF Dexter Fowler,,,
464,2628632156,JohnFR,0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Myles Straw OF Dexter Fowler,,,
464,2628707634,trav2268e,0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Myles Straw OF Dexter Fowler,,,
464,2628715981,PhattyJMcBlunt (3/6),0,129.85,P Cristian Javier P Griffin Canning OF Yordan Alvarez 3B Vladimir Guerrero Jr. OF Shohei Ohtani 2B David Fletcher OF Kyle Tucker 1B Mitch Moreland C Kurt Suzuki SS José Iglesias,,,
464,2628743145,LittleSun678,0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 2B Jose Altuve OF Michael Brantley 3B Cavan Biggio 1B Shohei Ohtani C Kurt Suzuki OF Justin Upton SS José Iglesias,,,
464,2628750270,kmann10 (3/4),0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman OF Yordan Alvarez SS Carlos Correa C Jason Castro 2B Joe Panik OF Dexter Fowler 1B Seth Brown,,,
464,2628750279,kmann10 (4/4),0,129.85,P Cristian Javier P Griffin Canning OF Yordan Alvarez 3B Anthony Rendon SS Carlos Correa 2B David Fletcher 1B Jared Walsh C Jason Castro OF Justin Upton OF Myles Straw,,,
464,2628762082,mrtan74,0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Vladimir Guerrero Jr. SS Carlos Correa OF Mark Canha 1B Yuli Gurriel C Danny Jansen 2B Joe Panik OF Tony Kemp,,,
464,2628795309,DeeMac74 (8/10),0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Myles Straw OF Dexter Fowler,,,
464,2628815599,wjm724,0,129.85,P Cristian Javier P Griffin Canning OF Mike Trout 3B Alex Bregman 2B Jose Altuve SS Carlos Correa 1B Yuli Gurriel C Kurt Suzuki OF Myles Straw OF Dexter Fowler,,,
464,2628824189,mdb770 (94/150),0,129.85,P Cristian Javier P Griffin Canning 3B Alex Bregman OF Yordan Alvarez SS Carlos Correa 1B Shohei Ohtani 2B David Fletcher C Sean Murphy OF Justin Upton OF Myles Straw,,,
