Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
28,2639281973,G-Money71 (97/135),0,159.6,P Julio Urías P Sean Manaea OF Juan Soto 3B Justin Turner C Carson Kelly 2B Eduardo Escobar OF Ramón Laureano OF Tim Locastro SS Nick Ahmed 1B Wyatt Mathisen,,Randy Arozarena,OF,12.32%,2
28,2639446609,tripwards (28/150),0,159.6,P Julio Urías P Sean Manaea 3B Justin Turner C Will Smith OF Chris Taylor 1B Nate Lowe OF Joey Gallo SS Charlie Culberson 2B Nick Solak OF Adolis García,,Stephen Piscotty,OF,12.13%,14
30,2639067456,MickeyAO (128/150),0,158.6,P Julio Urías P Sean Manaea 2B Whit Merrifield 1B Vladimir Guerrero Jr. C Carson Kelly 3B Eduardo Escobar OF Andrew Benintendi OF Tim Locastro SS Nick Ahmed OF Pavin Smith,,Jorge Soler,OF,11.94%,10
31,2639274156,TeamMoney22 (146/150),0,157.75,P Julio Urías P Jakob Junis 3B Justin Turner C Carson Kelly OF Chris Taylor 2B Eduardo Escobar OF AJ Pollock OF Tim Locastro SS Nick Ahmed 1B Wyatt Mathisen,,Vladimir Guerrero Jr.,1B,11.51%,24
32,2638980124,donseaton64 (8/18),0,157.6,P Julio Urías P Sean Manaea 3B Justin Turner OF Kyle Schwarber C Carson Kelly OF Ramón Laureano 1B Josh Bell 2B Niko Goodrum SS Nick Ahmed OF Adolis García,,Josh Harrison,2B,10.80%,21
32,2639350627,kloosman (77/150),0,157.6,P Julio Urías P Sean Manaea 3B Justin Turner 1B Max Muncy OF Chris Taylor OF Joey Gallo SS Charlie Culberson 2B Nick Solak OF AJ Pollock C Jose Trevino,,Andrew Benintendi,OF,10.78%,7
32,2639374598,chisoxfan83,0,157.6,P Julio Urías P Sean Manaea 3B Justin Turner 1B Vladimir Guerrero Jr. SS Bo Bichette OF Chris Taylor 2B Nick Solak OF Andrew Benintendi C Jose Trevino OF Adolis García,,Tarik Skubal,P,10.78%,13.4
32,2639430707,relicck (123/150),0,157.6,P Julio Urías P Sean Manaea 1B Vladimir Guerrero Jr. OF Kyle Schwarber C Carson Kelly 3B Matt Chapman 2B Eduardo Escobar OF Tim Locastro SS Nick Ahmed OF Pavin Smith,,Elvis Andrus,SS,10.13%,11
36,2638977490,j12forheisman (136/150),0,156.9,P Sean Manaea P Tarik Skubal OF Juan Soto 3B Justin Turner 1B Max Muncy C Will Smith SS Charlie Culberson 2B Nick Solak OF Luke Raley OF Adolis García,,Whit Merrifield,2B,10.09%,5
37,2639548572,IronM1ke53 (88/150),0,156.6,P Julio Urías P Sean Manaea OF Juan Soto C Carson Kelly 3B Matt Chapman OF Mark Canha 2B Eduardo Escobar 1B Josh Bell SS Nick Ahmed OF Andrew Young,,Tim Locastro,OF,10.06%,7
37,2639571726,alhassansiddik (50/150),0,156.6,P Julio Urías P Sean Manaea 3B Justin Turner 1B Max Muncy C Carson Kelly 2B Gavin Lux OF Ramón Laureano OF AJ Pollock SS Nick Ahmed OF Pavin Smith,,Wilson Ramos,C,10.00%,0
39,2639324702,thoroughnut (34/150),0,156,P Sean Manaea P Merrill Kelly 1B Vladimir Guerrero Jr. C Carson Kelly OF Mark Canha 3B Eduardo Escobar OF Ramón Laureano 2B Jed Lowrie SS Elvis Andrus OF Stephen Piscotty,,Eduardo Escobar,2B,9.44%,21
40,2639282004,G-Money71 (128/135),0,155.6,P Julio Urías P Sean Manaea OF Juan Soto 3B Justin Turner OF Joey Gallo SS Charlie Culberson 1B Josh Bell 2B Nick Solak C Jose Trevino OF Adolis García,,Niko Goodrum,SS,8.69%,20
40,2639571723,alhassansiddik (47/150),0,155.6,P Julio Urías P Sean Manaea 3B Justin Turner 1B Max Muncy SS Bo Bichette OF Chris Taylor OF Joey Gallo 2B Nick Solak C Jose Trevino OF Adolis García,,Yan Gomes,C,8.52%,0
42,2639254544,nsteinwart (80/150),0,155.45,P Julio Urías P Rich Hill 3B Justin Turner C Carson Kelly OF Mark Canha 2B Eduardo Escobar OF Ramón Laureano SS Nick Ahmed OF Andrew Young 1B Wyatt Mathisen,,Joey Gallo,OF,8.52%,9
42,2639254588,nsteinwart (124/150),0,155.45,P Julio Urías P Rich Hill 3B Justin Turner 1B Max Muncy 2B Eduardo Escobar C Sean Murphy OF Tim Locastro SS Nick Ahmed OF Pavin Smith OF Andrew Young,,Max Muncy,1B,8.50%,20
44,2639121380,Gas_House (132/150),0,155.2,P Sean Manaea P Austin Gomber OF Juan Soto SS Trea Turner OF Kyle Schwarber C Carson Kelly 3B Eduardo Escobar 2B Josh Harrison 1B Josh Bell OF Pavin Smith,,Danny Jansen,C,8.27%,0
45,2639207919,khay86 (124/150),0,154.85,P Rich Hill P Sean Manaea 2B Whit Merrifield 1B Vladimir Guerrero Jr. SS Bo Bichette C Carson Kelly 3B Eduardo Escobar OF Tim Locastro OF Pavin Smith OF Andrew Young,,Nick Ahmed,SS,7.69%,13
46,2639207881,khay86 (86/150),0,154.6,P Julio Urías P Sean Manaea 3B Justin Turner C Will Smith 1B Matt Olson OF Mark Canha 2B Josh Harrison OF Ramón Laureano SS Elvis Andrus OF Stephen Piscotty,,Joey Wendle,SS,7.66%,3
46,2639450068,tadavisii (20/150),0,154.6,P Julio Urías P Sean Manaea OF Juan Soto C Carson Kelly OF Mark Canha 2B Eduardo Escobar 1B Josh Bell OF Tim Locastro SS Nick Ahmed 3B Andrew Young,,Hunter Dozier,3B,7.36%,12
46,2639481957,thechampkr (46/150),0,154.6,P Julio Urías P Sean Manaea SS Trea Turner C Carson Kelly 3B Eduardo Escobar 1B Nate Lowe OF Joey Gallo 2B Nick Solak OF Tim Locastro OF Adolis García,,Carlos Santana,1B,7.06%,0
49,2639465285,agale15 (9/10),0,154.5,P Julio Urías P Tarik Skubal OF Juan Soto 1B Vladimir Guerrero Jr. C Carson Kelly 2B Eduardo Escobar OF Joey Gallo OF Tim Locastro SS Nick Ahmed 3B Andrew Young,,Jose Trevino,C,6.96%,5
50,2639281991,G-Money71 (115/135),0,153.6,P Julio Urías P Sean Manaea 3B Justin Turner OF Brandon Lowe C Carson Kelly 2B Eduardo Escobar OF Ramón Laureano OF Tim Locastro SS Nick Ahmed 1B Wyatt Mathisen,,Adolis García,OF,6.91%,16
50,2639438775,Chadg20 (133/150),0,153.6,P Julio Urías P Sean Manaea C Carson Kelly 1B Matt Olson 3B Matt Chapman OF Mark Canha 2B Eduardo Escobar OF Ramón Laureano SS Nick Ahmed OF Stephen Piscotty,,Carson Kelly,C,6.87%,23
50,2639516249,alhassansiddik (12/150),0,153.6,P Julio Urías P Sean Manaea OF Juan Soto C Carson Kelly 3B Eduardo Escobar 1B Nate Lowe OF Joey Gallo 2B Nick Solak OF Tim Locastro SS Nick Ahmed,,Jordan Lyles,P,6.85%,10.4
53,2639206074,spundin (68/80),0,153.5,P Julio Urías P Tarik Skubal OF Juan Soto 3B Justin Turner C Carson Kelly OF Chris Taylor 2B Eduardo Escobar OF Tim Locastro SS Nick Ahmed 1B Wyatt Mathisen,,Starlin Castro,3B,6.61%,18
54,2639149854,wallbanger9 (22/150),0,153.2,P Sean Manaea P Austin Gomber OF Juan Soto C Carson Kelly OF Mark Canha 3B Eduardo Escobar OF Ramón Laureano SS Charlie Culberson 2B Jed Lowrie 1B Wyatt Mathisen,,Jakob Junis,P,6.45%,19.65
55,2639281985,G-Money71 (109/135),0,152.6,P Julio Urías P Sean Manaea 3B Justin Turner OF Austin Meadows OF Brandon Lowe C Carson Kelly 2B Eduardo Escobar OF Tim Locastro SS Nick Ahmed 1B Wyatt Mathisen,,Robbie Grossman,OF,6.38%,5
55,2639413659,MrAgony (9/150),0,152.6,P Julio Urías P Sean Manaea 3B Justin Turner 1B Max Muncy C Will Smith 2B Chris Taylor OF AJ Pollock OF Tim Locastro SS Nick Ahmed OF Andrew Young,,Francisco Mejía,C,6.33%,6
55,2639446591,tripwards (10/150),0,152.6,P Julio Urías P Sean Manaea 3B Justin Turner 1B Max Muncy C Will Smith 2B Chris Taylor OF AJ Pollock OF Tim Locastro SS Nick Ahmed OF Andrew Young,,Manuel Margot,OF,6.19%,14
55,2639516272,alhassansiddik (35/150),0,152.6,P Julio Urías P Sean Manaea 1B Vladimir Guerrero Jr. SS Bo Bichette C Carson Kelly 3B Eduardo Escobar OF Randal Grichuk 2B Jed Lowrie OF Lourdes Gurriel Jr. OF Pavin Smith,,Austin Gomber,P,6.19%,16.7
55,2639558008,e4e5nf3nc6 (46/150),0,152.6,P Julio Urías P Sean Manaea OF Juan Soto 3B Justin Turner C Salvador Perez 2B Eduardo Escobar OF Tim Locastro SS Nick Ahmed OF Pavin Smith 1B Wyatt Mathisen,,Renato Núñez,1B,6.03%,7
60,2639450191,tadavisii (143/150),0,152.45,P Julio Urías P Rich Hill 1B Max Muncy SS Bo Bichette C Carson Kelly OF Chris Taylor 2B Eduardo Escobar OF Pavin Smith OF Andrew Young 3B Wyatt Mathisen,,Matt Olson,1B,5.90%,20
61,2639400628,mawalter (2/2),0,152.15,P Sean Manaea P Jakob Junis OF Juan Soto SS Trea Turner 3B Justin Turner 1B Max Muncy OF Kyle Schwarber 2B Josh Harrison C Jose Trevino OF Adolis García,,Michael A. Taylor,OF,5.81%,0
62,2639149971,wallbanger9 (139/150),0,151.75,P Julio Urías P Jakob Junis OF Juan Soto 3B Justin Turner C Carson Kelly 2B Eduardo Escobar OF Akil Baddoo SS Charlie Culberson OF Tim Locastro 1B Wyatt Mathisen,,Wyatt Mathisen,3B,5.43%,15
63,2639021606,cwood_3 (135/150),0,151.6,P Julio Urías P Sean Manaea OF Juan Soto SS Trea Turner C Carson Kelly 2B Eduardo Escobar 1B Josh Bell OF Tim Locastro OF Andrew Young 3B Wyatt Mathisen,,Zach McKinstry,OF,5.34%,0
63,2639274138,TeamMoney22 (128/150),0,151.6,P Julio Urías P Sean Manaea 3B Justin Turner C Will Smith OF Chris Taylor 1B Nate Lowe OF Joey Gallo SS Charlie Culberson 2B Nick Solak OF Leody Taveras,,Jeimer Candelario,3B,5.08%,5
63,2639546947,e4e5nf3nc6 (17/150),0,151.6,P Julio Urías P Sean Manaea OF Juan Soto SS Trea Turner C Carson Kelly 2B Eduardo Escobar 1B Josh Bell OF Tim Locastro OF Andrew Young 3B Wyatt Mathisen,,Asdrúbal Cabrera,3B,4.47%,0
66,2639559560,elevenbb (137/137),0,151.15,P Sean Manaea P Jakob Junis 3B Asdrúbal Cabrera C Carson Kelly SS Isiah Kiner-Falefa 2B Eduardo Escobar 1B Nate Lowe OF Tim Locastro OF Pavin Smith OF Adolis García,,Isiah Kiner-Falefa,SS,4.42%,6
67,2639296538,orionsan (10/20),0,150.9,P Sean Manaea P Jordan Lyles OF Juan Soto SS Trea Turner 3B Ryan McMahon C Carson Kelly 1B Josh Bell 2B Nick Solak OF Tim Locastro OF Adolis García,,Merrill Kelly,P,4.34%,9.5
68,2639438728,Chadg20 (86/150),0,150.85,P Rich Hill P Sean Manaea 3B Justin Turner 1B Max Muncy C Will Smith 2B Eduardo Escobar OF AJ Pollock OF Tim Locastro SS Nick Ahmed OF Andrew Young,,Victor Robles,OF,4.25%,0
69,2639281971,G-Money71 (95/135),0,150.75,P Julio Urías P Jakob Junis OF Juan Soto 3B Justin Turner OF Brandon Lowe C Carson Kelly 2B Eduardo Escobar OF Tim Locastro SS Nick Ahmed 1B Wyatt Mathisen,,Nate Lowe,1B,3.86%,12
70,2639067413,MickeyAO (85/150),0,150.6,P Julio Urías P Sean Manaea 3B Justin Turner 1B Max Muncy C Will Smith OF Chris Taylor OF Joey Gallo 2B Jed Lowrie SS Elvis Andrus OF Adolis García,,Nick Solak,2B,3.68%,24
70,2639450134,tadavisii (86/150),0,150.6,P Julio Urías P Sean Manaea 3B Justin Turner OF Randy Arozarena 2B Brandon Lowe C Carson Kelly OF Tim Locastro SS Nick Ahmed OF Pavin Smith 1B Wyatt Mathisen,,Andrew Young,3B,3.57%,24
70,2639546976,e4e5nf3nc6 (28/150),0,150.6,P Julio Urías P Sean Manaea OF Juan Soto C Carson Kelly 3B Matt Chapman 2B Eduardo Escobar 1B Josh Bell OF Tim Locastro SS Nick Ahmed OF Pavin Smith,,Charlie Culberson,SS,3.54%,16
73,2639402032,WiseGuyLocks (25/150),0,150.5,P Julio Urías P Jordan Lyles 3B Justin Turner 1B Max Muncy C Will Smith OF Chris Taylor SS Charlie Culberson 2B Nick Solak OF AJ Pollock OF Adolis García,,Akil Baddoo,OF,3.53%,0
74,2638862771,Showmedash (5/150),0,149.6,P Julio Urías P Sean Manaea OF Juan Soto SS Trea Turner C Carson Kelly 2B Eduardo Escobar 1B Josh Bell OF Tim Locastro OF Pavin Smith 3B Wyatt Mathisen,,Brett Phillips,OF,3.50%,6
74,2639060011,MICKLES (69/150),0,149.6,P Julio Urías P Sean Manaea OF Juan Soto OF Randy Arozarena C Carson Kelly 3B Eduardo Escobar 2B Nick Solak OF Tim Locastro SS Nick Ahmed 1B Wyatt Mathisen,,Garrett Hampson,OF,3.48%,14
74,2639156552,Boomer438 (1/2),0,149.6,P Julio Urías P Sean Manaea 3B Justin Turner 1B Vladimir Guerrero Jr. SS Bo Bichette OF Chris Taylor OF Mark Canha 2B Jed Lowrie C Jose Trevino OF Adolis García,,Josh Palacios,OF,3.34%,2
74,2639160900,Boomer438 (2/2),0,149.6,P Julio Urías P Sean Manaea 3B Justin Turner 1B Vladimir Guerrero Jr. SS Bo Bichette OF Chris Taylor OF Mark Canha 2B Jed Lowrie C Jose Trevino OF Adolis García,,Mike Brosseau,1B,3.20%,23
74,2639274100,TeamMoney22 (90/150),0,149.6,P Julio Urías P Sean Manaea OF Juan Soto SS Trea Turner C Carson Kelly 2B Eduardo Escobar 1B Josh Bell OF Tim Locastro OF Pavin Smith 3B Wyatt Mathisen,,Luke Raley,OF,3.12%,0
74,2639281975,G-Money71 (99/135),0,149.6,P Julio Urías P Sean Manaea 3B Justin Turner OF Randy Arozarena OF Brandon Lowe C Carson Kelly 2B Eduardo Escobar OF Tim Locastro SS Nick Ahmed 1B Wyatt Mathisen,,Jonathan Schoop,2B,2.98%,2
74,2639444374,gmoney_69 (134/150),0,149.6,P Julio Urías P Sean Manaea OF Juan Soto SS Bo Bichette C Carson Kelly 2B Josh Harrison OF Victor Robles 1B Josh Bell OF Pavin Smith 3B Andrew Young,,Nicky Lopez,SS,2.75%,16
74,2639450076,tadavisii (28/150),0,149.6,P Julio Urías P Sean Manaea OF Juan Soto SS Trea Turner C Carson Kelly 2B Eduardo Escobar 1B Josh Bell OF Tim Locastro OF Pavin Smith 3B Wyatt Mathisen,,Willi Castro,SS,2.72%,19
74,2639546950,e4e5nf3nc6 (20/150),0,149.6,P Julio Urías P Sean Manaea OF Juan Soto SS Trea Turner C Carson Kelly 2B Eduardo Escobar 1B Josh Bell OF Tim Locastro OF Pavin Smith 3B Wyatt Mathisen,,JaCoby Jones,OF,2.59%,0
74,2639548547,IronM1ke53 (63/150),0,149.6,P Julio Urías P Sean Manaea OF Juan Soto SS Trea Turner C Carson Kelly 2B Eduardo Escobar 1B Josh Bell OF Tim Locastro OF Pavin Smith 3B Wyatt Mathisen,,C.J. Cron,1B,2.46%,7
84,2639575492,ADH82 (16/150),0,149.35,P Austin Gomber P Jakob Junis OF Randy Arozarena OF Austin Meadows C Carson Kelly 3B Mike Brosseau 1B Nate Lowe SS Charlie Culberson 2B Nick Solak OF Leody Taveras,,Pavin Smith,OF,2.20%,22
85,2639543384,Bigb16 (53/150),0,149.15,P Sean Manaea P Jakob Junis SS Trea Turner 3B Justin Turner OF Randy Arozarena OF Chris Taylor 1B Mike Brosseau C Yan Gomes OF Joey Gallo 2B Nick Solak,,Ryan McMahon,2B,1.98%,21
86,2639575624,ADH82 (148/150),0,149,P Sean Manaea P Merrill Kelly 3B Justin Turner C Will Smith 2B Chris Taylor 1B Mike Brosseau SS Charlie Culberson OF Zach McKinstry OF Manuel Margot OF Adolis García,,Raimel Tapia,OF,1.90%,0
87,2639294776,nicoh22 (117/150),0,148.9,P Sean Manaea P Tarik Skubal 3B Justin Turner 2B Ryan McMahon 1B Max Muncy SS Bo Bichette C Will Smith OF Andrew Benintendi OF Garrett Hampson OF Jorge Soler,,Gavin Lux,2B,1.83%,0
87,2639484075,Zooyork33 (14/150),0,148.9,P Sean Manaea P Tarik Skubal OF Juan Soto 3B Justin Turner 1B Max Muncy C Will Smith OF Chris Taylor 2B Josh Harrison OF Zach McKinstry SS Nicky Lopez,,Tony Kemp,OF,1.58%,9
89,2639481991,thechampkr (80/150),0,148.6,P Julio Urías P Sean Manaea OF Juan Soto 3B Justin Turner C Will Smith 2B Chris Taylor OF AJ Pollock SS Nick Ahmed OF Andrew Young 1B Wyatt Mathisen,,Leody Taveras,OF,1.22%,8
89,2639503668,MrAgony (110/150),0,148.6,P Julio Urías P Sean Manaea SS Trea Turner 3B Justin Turner 1B Nate Lowe OF Joey Gallo 2B Nick Solak OF Jorge Soler C Jose Trevino OF Adolis García,,Elias Díaz,C,1.17%,2
89,2639546937,e4e5nf3nc6 (7/150),0,148.6,P Julio Urías P Sean Manaea OF Juan Soto OF Austin Meadows C Carson Kelly 2B Eduardo Escobar 1B Josh Bell OF Tim Locastro SS Nick Ahmed 3B Andrew Young,,Josh Fuentes,3B,1.14%,5
92,2639558005,e4e5nf3nc6 (43/150),0,148.45,P Julio Urías P Rich Hill 3B Justin Turner C Carson Kelly 2B Eduardo Escobar OF Joey Gallo 1B Josh Bell OF Tim Locastro SS Nick Ahmed OF Pavin Smith,,Hanser Alberto,3B,1.05%,14
93,2639218763,Hessy1225 (99/150),0,147.85,P Rich Hill P Sean Manaea OF Juan Soto C Carson Kelly 2B Eduardo Escobar 1B C.J. Cron OF Garrett Hampson SS Nick Ahmed OF Pavin Smith 3B Wyatt Mathisen,,Kyle Isbel,OF,0.88%,0
94,2639101698,4th_and_29 (82/150),0,147.6,P Julio Urías P Sean Manaea 3B Justin Turner SS Bo Bichette C Will Smith OF Chris Taylor 1B Nate Lowe OF Joey Gallo 2B Nick Solak OF Adolis García,,Eli White,OF,0.69%,0
94,2639541407,thethrash (25/150),0,147.6,P Julio Urías P Sean Manaea OF Juan Soto OF Kyle Schwarber C Carson Kelly 2B Eduardo Escobar OF Joey Gallo 1B Josh Bell SS Nick Ahmed 3B Andrew Young,,Yonathan Daza,OF,0.67%,11
94,2639546979,e4e5nf3nc6 (31/150),0,147.6,P Julio Urías P Sean Manaea OF Juan Soto OF Austin Meadows OF Kyle Schwarber C Carson Kelly 2B Eduardo Escobar SS Nick Ahmed 3B Andrew Young 1B Wyatt Mathisen,,Alan Trejo,SS,0.50%,5
94,2639559504,elevenbb (81/137),0,147.6,P Julio Urías P Sean Manaea SS Trea Turner C Carson Kelly 3B Eduardo Escobar 2B Josh Harrison OF Victor Robles 1B Josh Bell OF Tim Locastro OF Pavin Smith,,Anthony Kay,P,0.38%,1.9
94,2639571731,alhassansiddik (55/150),0,147.6,P Julio Urías P Sean Manaea 3B Justin Turner C Carson Kelly OF Chris Taylor 1B Carlos Santana 2B Eduardo Escobar OF AJ Pollock OF Tim Locastro SS Nick Ahmed,,Mookie Betts,OF,0.34%,0
99,2639438742,Chadg20 (100/150),0,147.5,P Julio Urías P Tarik Skubal OF Juan Soto SS Trea Turner C Carson Kelly 2B Eduardo Escobar 1B Josh Bell OF Tim Locastro OF Pavin Smith 3B Andrew Young,,Edwin Ríos,3B,0.32%,2
100,2639575595,ADH82 (119/150),0,147.2,P Sean Manaea P Austin Gomber OF Randy Arozarena SS Bo Bichette C Carson Kelly 1B Nate Lowe OF Joey Gallo 3B Charlie Culberson 2B Nick Solak OF Adolis García,,Corey Seager,SS,0.17%,0
101,2639559556,elevenbb (133/137),0,147.15,P Sean Manaea P Jakob Junis 3B Asdrúbal Cabrera C Carson Kelly 2B Eduardo Escobar 1B C.J. Cron OF Garrett Hampson OF Pavin Smith SS Alan Trejo OF Yonathan Daza,,Tanner Roark,P,0.10%,8.8
