Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
22,2636449961,Slater2248 (1/150),0,229.2,P Shane Bieber P Trevor Bauer 1B Freddie Freeman SS Bo Bichette C Wilson Ramos 3B Jeimer Candelario OF Adam Duvall 2B Jonathan Schoop OF Robbie Grossman OF Nomar Mazara,,Yordan Alvarez,OF,11.87%,8
22,2636630655,Javadd1993 (47/80),0,229.2,P Shane Bieber P Trevor Bauer OF Mookie Betts SS Carlos Correa C Wilson Ramos 3B Jeimer Candelario OF Adam Duvall 2B Jonathan Schoop 1B Renato Núñez OF Nomar Mazara,,Mookie Betts,OF,11.78%,14
24,2636480522,teevillecards (53/150),0,229,P Shane Bieber P Lucas Giolito SS Bo Bichette OF Jesse Winker 3B Brian Anderson C Wilson Ramos OF Adam Duvall 2B Charlie Culberson OF Robbie Grossman 1B Josh Bell,,Yuli Gurriel,1B,11.51%,8
25,2636480579,teevillecards (110/150),0,228.7,P Trevor Bauer P Lucas Giolito SS Corey Seager OF Akil Baddoo 2B Nick Solak 3B Brian Anderson C Wilson Ramos OF Adam Duvall 1B Brandon Belt OF Robbie Grossman,,Max Fried,P,11.36%,-6.8
25,2636665793,thechampkr (36/150),0,228.7,P Trevor Bauer P Lucas Giolito SS Corey Seager OF Austin Meadows 2B Brandon Lowe C Wilson Ramos 3B Jeimer Candelario OF Adam Duvall 1B Renato Núñez OF Nomar Mazara,,Kevin Gausman,P,11.29%,13.9
27,2636540203,A_playa_named_gus (77/103),0,228.45,P Trevor Bauer P Brandon Woodruff 1B Freddie Freeman 2B Ozzie Albies C Travis d'Arnaud OF Marcell Ozuna 3B Brian Anderson OF Adam Duvall SS Miguel Rojas OF Garrett Cooper,,Brandon Lowe,2B,11.05%,6
28,2636530237,A_playa_named_gus (68/103),0,228.3,P Shane Bieber P Luis Castillo 1B Freddie Freeman 2B Ozzie Albies C Travis d'Arnaud OF Marcell Ozuna 3B Brian Anderson OF Adam Duvall SS Miguel Rojas OF Garrett Cooper,,Stephen Strasburg,P,11.02%,-6.8
29,2636658963,WiseGuyLocks (110/150),0,228.2,P Shane Bieber P Trevor Bauer SS Corey Seager C Willson Contreras 3B Brian Anderson OF Adam Duvall OF Joc Pederson 1B Jesús Aguilar 2B Jon Berti OF Garrett Cooper,,Chris Taylor,2B,10.47%,17
29,2636789051,jchandler311 (127/150),0,228.2,P Shane Bieber P Trevor Bauer SS Bo Bichette 3B Alex Bregman 2B Chris Taylor C Wilson Ramos OF Adam Duvall OF Alex Dickerson 1B Rowdy Tellez OF Nomar Mazara,,Garrett Cooper,OF,10.39%,9
31,2636732891,RageOfAchilles (2/2),0,226.7,P Trevor Bauer P Lucas Giolito SS Corey Seager C Gary Sánchez OF Akil Baddoo 3B Brian Anderson OF Adam Duvall 2B Jonathan Schoop 1B Renato Núñez OF Nomar Mazara,,Alex Dickerson,OF,10.00%,0
32,2636658961,WiseGuyLocks (108/150),0,226.2,P Shane Bieber P Trevor Bauer OF Starling Marte 3B Evan Longoria C Buster Posey OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar 2B Jon Berti OF Dylan Carlson,,Ehire Adrianza,3B,9.91%,0
32,2636707824,crazyivan24 (1/4),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Shohei Ohtani,1B,9.63%,20
32,2636707833,crazyivan24 (3/4),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Bo Bichette,SS,8.81%,14
32,2636783235,natumsss (2/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Jonathan Schoop,1B,8.76%,5
32,2636783261,natumsss (4/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Freddie Freeman,1B,8.74%,16
32,2636792598,natumsss (6/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Gary Sánchez,C,8.57%,4
32,2636792683,natumsss (7/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Max Muncy,1B,8.52%,23
32,2636792684,natumsss (8/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Michael Brantley,OF,8.40%,0
32,2636792685,natumsss (9/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Jack Mayfield,3B,8.27%,0
32,2636792686,natumsss (10/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Adam Duvall,OF,7.69%,50
32,2636792687,natumsss (11/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Josh Bell,1B,7.53%,4
32,2636792688,natumsss (12/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Marcell Ozuna,OF,7.11%,28
32,2636792689,natumsss (13/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Lourdes Gurriel Jr.,OF,6.85%,4
32,2636792690,natumsss (14/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Willi Castro,SS,6.62%,0
32,2636792691,natumsss (15/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Kyle Tucker,OF,6.61%,5
32,2636792692,natumsss (16/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Renato Núñez,1B,6.61%,16
32,2636799335,MarvinRoo (1/4),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,AJ Pollock,OF,6.56%,3
32,2636799356,MarvinRoo (4/4),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Jose Trevino,C,6.30%,8
32,2636800888,natumsss (18/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Alex Avila,C,6.12%,2
32,2636800949,natumsss (19/30),0,226.2,P Shane Bieber P Trevor Bauer SS Corey Seager 3B Alex Bregman OF Andrew Benintendi C Wilson Ramos OF Adam Duvall 1B Josh Bell 2B Rougned Odor OF Nomar Mazara,,Edwin Ríos,1B,5.90%,5
52,2636450005,Slater2248 (45/150),0,225.2,P Shane Bieber P Trevor Bauer OF Starling Marte 1B Vladimir Guerrero Jr. 3B Brian Anderson OF Adam Duvall SS Miguel Rojas 2B Rougned Odor C Jorge Alfaro OF Nomar Mazara,,Cavan Biggio,3B,5.88%,6
53,2636588515,twinsfan5 (12/20),0,224.7,P Trevor Bauer P Lucas Giolito 1B Freddie Freeman 2B Ozzie Albies C Travis d'Arnaud OF Marcell Ozuna OF Adam Duvall SS Miguel Rojas 3B Ehire Adrianza OF Nomar Mazara,,DJ LeMahieu,2B,5.87%,12
53,2636598414,twinsfan5 (17/20),0,224.7,P Trevor Bauer P Lucas Giolito 1B Freddie Freeman 2B Ozzie Albies C Travis d'Arnaud OF Marcell Ozuna OF Adam Duvall SS Miguel Rojas 3B Ehire Adrianza OF Nomar Mazara,,Myles Straw,OF,5.87%,10
55,2636799285,Mtgreene23 (61/75),0,224.45,P Trevor Bauer P Brandon Woodruff SS Corey Seager 3B Nolan Arenado 1B Paul Goldschmidt 2B Tommy Edman OF Adam Duvall OF Garrett Cooper OF Dylan Carlson C Andrew Knizner,,Kurt Suzuki,C,5.69%,10
56,2636336954,ihbrown3 (64/150),0,223.45,P Trevor Bauer P Brandon Woodruff 1B Max Muncy C Travis d'Arnaud OF Marcell Ozuna 3B Brian Anderson OF Adam Duvall SS Miguel Rojas 2B Jon Berti OF Garrett Cooper,,Yandy Díaz,1B,5.58%,10
57,2636541168,A_playa_named_gus (78/103),0,223.2,P Shane Bieber P Trevor Bauer 2B Ozzie Albies C Travis d'Arnaud OF Marcell Ozuna OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar OF Garrett Cooper 3B Ehire Adrianza,,Akil Baddoo,OF,5.57%,17
57,2636791992,CavsFan1991,0,223.2,P Shane Bieber P Trevor Bauer SS Corey Seager OF Marcell Ozuna OF Akil Baddoo C Wilson Ramos 3B Jeimer Candelario 2B Jonathan Schoop 1B Josh Bell OF Nomar Mazara,,Jorge Soler,OF,5.51%,2
59,2636313558,thethrash (109/150),0,223,P Shane Bieber P Lucas Giolito OF Joey Gallo C Wilson Ramos 3B Jeimer Candelario OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar 2B Jon Berti OF Garrett Cooper,,David Fletcher,2B,5.48%,3
60,2636578488,bozack23 (53/150),0,221.2,P Shane Bieber P Trevor Bauer C Salvador Perez 2B Brandon Lowe OF Andrew Benintendi 3B Brian Anderson OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar OF Garrett Cooper,,Jesús Aguilar,1B,5.38%,12
60,2636788999,jchandler311 (75/150),0,221.2,P Shane Bieber P Trevor Bauer OF Mike Trout 3B Alex Bregman C Wilson Ramos OF Adam Duvall SS Miguel Rojas 2B Rougned Odor 1B Rowdy Tellez OF Nomar Mazara,,Danny Jansen,C,5.34%,2
62,2636670999,apple-bottom_jeans (70/150),0,220.45,P Trevor Bauer P Brandon Woodruff OF Ronald Acuña Jr. 2B Ozzie Albies OF Marcell Ozuna SS Willi Castro C Wilson Ramos 3B Jeimer Candelario OF Adam Duvall 1B Jesús Aguilar,,Travis d'Arnaud,C,5.25%,5
63,2636550651,pscudder (127/150),0,220.2,P Shane Bieber P Trevor Bauer 3B Nolan Arenado 2B Tommy Edman SS Paul DeJong OF Adam Duvall 1B Jesús Aguilar OF Garrett Cooper OF Dylan Carlson C Andrew Knizner,,Andrew Benintendi,OF,5.19%,12
63,2636781453,LC072911 (2/4),0,220.2,P Shane Bieber P Trevor Bauer 2B Jose Altuve OF Starling Marte C Wilson Ramos OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar OF Garrett Cooper 3B Ehire Adrianza,,Jack Flaherty,P,5.16%,22.85
63,2636790902,propkiller (20/20),0,220.2,P Shane Bieber P Trevor Bauer C Salvador Perez 1B Shohei Ohtani 3B Brian Anderson OF Nick Senzel OF Adam Duvall SS Miguel Rojas 2B Jon Berti OF Garrett Cooper,,Justin Upton,OF,5.08%,0
66,2636485876,ZzZ_JaZ (19/20),0,220,P Trevor Bauer P Luis Castillo 1B Freddie Freeman C Will Smith 2B Ozzie Albies OF Marcell Ozuna 3B Brian Anderson OF Adam Duvall SS Miguel Rojas OF Garrett Cooper,,Jorge Alfaro,C,5.02%,0
67,2636300630,tjdxfan88 (131/150),0,219.7,P Trevor Bauer P Lucas Giolito 1B Freddie Freeman 2B Ozzie Albies C Travis d'Arnaud OF Marcell Ozuna 3B Jeimer Candelario OF Adam Duvall SS Ehire Adrianza OF Nomar Mazara,,Marcus Semien,2B,4.89%,16
68,2636313501,thethrash (52/150),0,219.2,P Shane Bieber P Trevor Bauer 2B Ozzie Albies C Travis d'Arnaud 3B Brian Anderson OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar OF Cristian Pache OF Garrett Cooper,,Randal Grichuk,OF,4.85%,7
68,2636550640,pscudder (116/150),0,219.2,P Shane Bieber P Trevor Bauer 2B Ozzie Albies C Travis d'Arnaud OF Marcell Ozuna 3B Brian Anderson OF Adam Duvall 1B Jesús Aguilar OF Cristian Pache SS Ehire Adrianza,,Joey Wendle,3B,4.66%,9
68,2636559516,jwhalen619 (64/150),0,219.2,P Shane Bieber P Trevor Bauer SS Corey Seager OF Mike Yastrzemski 1B Shohei Ohtani C Wilson Ramos 3B Jeimer Candelario 2B Rougned Odor OF Victor Reyes OF Nomar Mazara,,Randy Arozarena,OF,4.58%,12
68,2636614369,zquayle (9/150),0,219.2,P Shane Bieber P Trevor Bauer OF Starling Marte C Travis d'Arnaud 3B Cavan Biggio OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar 2B Jon Berti OF Nomar Mazara,,Brian Anderson,3B,4.56%,24
72,2636415200,dsmart44,0,218.7,P Trevor Bauer P Lucas Giolito OF Starling Marte 3B Alex Bregman 2B Tommy La Stella C Wilson Ramos OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar OF Garrett Cooper,,Dylan Bundy,P,4.53%,19.55
73,2636298549,TooEasy27 (147/150),0,218.25,P Lucas Giolito P Brandon Woodruff OF Starling Marte 1B Freddie Freeman C Travis d'Arnaud OF Marcell Ozuna 3B Brian Anderson OF Adam Duvall SS Miguel Rojas 2B Jon Berti,,Giancarlo Stanton,OF,4.52%,7
74,2636334562,iplace34 (43/150),0,218.2,P Shane Bieber P Trevor Bauer 2B DJ LeMahieu 3B Alex Bregman C Wilson Ramos OF Adam Duvall SS Miguel Rojas OF Robbie Grossman 1B Renato Núñez OF Garrett Cooper,,Tommy La Stella,2B,4.48%,13
74,2636351263,MFord108 (110/150),0,218.2,P Shane Bieber P Trevor Bauer 2B Whit Merrifield OF Andrew Benintendi 3B Brian Anderson OF Jorge Soler OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar C Jorge Alfaro,,Juan Soto,OF,4.47%,7
76,2636691178,ccarmich (2/27),0,217.7,P Trevor Bauer P Lucas Giolito 3B Nolan Arenado 1B Paul Goldschmidt 2B Tommy Edman OF Adam Duvall SS Miguel Rojas OF Garrett Cooper OF Dylan Carlson C Jorge Alfaro,,Travis Shaw,3B,4.43%,5
77,2636596216,BANKRUPTMILLIONAIRE (13/15),0,217.65,P Lucas Giolito P Kevin Gausman 2B Jose Altuve SS Corey Seager OF Randy Arozarena 1B Shohei Ohtani C Wilson Ramos 3B Jeimer Candelario OF Adam Duvall OF Nomar Mazara,,Ozzie Albies,2B,4.30%,21
78,2636312898,Lamoosh2332 (125/150),0,217.3,P Shane Bieber P Luis Castillo OF Starling Marte 1B Anthony Rizzo OF Shohei Ohtani 2B Chris Taylor 3B Brian Anderson OF Adam Duvall SS Miguel Rojas C Jorge Alfaro,,Salvador Perez,C,4.25%,10
79,2636686209,apple-bottom_jeans (126/150),0,217.25,P Lucas Giolito P Brandon Woodruff OF Ronald Acuña Jr. 2B Ozzie Albies C Travis d'Arnaud OF Marcell Ozuna 3B Brian Anderson OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar,,Joey Gallo,OF,4.24%,8
80,2636788965,jchandler311 (41/150),0,217.2,P Shane Bieber P Trevor Bauer SS Bo Bichette 3B Alex Bregman 2B Brandon Lowe C Wilson Ramos OF Adam Duvall OF Alex Dickerson 1B Rowdy Tellez OF Nomar Mazara,,José Iglesias,SS,4.15%,6
81,2636485875,ZzZ_JaZ (18/20),0,217,P Trevor Bauer P Luis Castillo OF Ronald Acuña Jr. 2B Ozzie Albies C Travis d'Arnaud OF Marcell Ozuna 3B Brian Anderson OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar,,Tucker Barnhart,C,3.84%,0
82,2636671002,apple-bottom_jeans (73/150),0,216.45,P Trevor Bauer P Brandon Woodruff SS Corey Seager 1B Freddie Freeman C Will Smith 2B Ozzie Albies 3B Jeimer Candelario OF Adam Duvall OF Garrett Cooper OF Nomar Mazara,,Kyle Gibson,P,3.70%,19.55
83,2636550632,pscudder (108/150),0,216.2,P Shane Bieber P Trevor Bauer C Travis d'Arnaud OF Marcell Ozuna SS Dansby Swanson 3B Brian Anderson OF Adam Duvall 1B Jesús Aguilar 2B Jon Berti OF Garrett Cooper,,Aaron Judge,OF,3.65%,0
83,2636601727,thurmj33 (40/150),0,216.2,P Shane Bieber P Trevor Bauer OF Ronald Acuña Jr. 2B Ozzie Albies OF Marcell Ozuna C Wilson Ramos 3B Jeimer Candelario 1B Rowdy Tellez SS Ehire Adrianza OF Nomar Mazara,,Lorenzo Cain,OF,3.53%,0
85,2636670979,apple-bottom_jeans (50/150),0,216,P Shane Bieber P Lucas Giolito 2B Ozzie Albies C Travis d'Arnaud OF Marcell Ozuna OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar OF Garrett Cooper 3B Ehire Adrianza,,Jared Walsh,OF,3.52%,2
85,2636671059,apple-bottom_jeans (89/150),0,216,P Shane Bieber P Lucas Giolito 2B Ozzie Albies C Travis d'Arnaud OF Marcell Ozuna OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar OF Garrett Cooper 3B Ehire Adrianza,,Albert Pujols,1B,3.37%,8
87,2636735372,TheEdge (41/100),0,215.7,P Trevor Bauer P Lucas Giolito OF Ronald Acuña Jr. 3B Nolan Arenado SS Paul DeJong OF Adam Duvall 2B Matt Carpenter 1B Rowdy Tellez OF Dylan Carlson C Andrew Knizner,,Aaron Hicks,OF,3.36%,11
88,2636562617,whelanjm11 (83/150),0,215.45,P Trevor Bauer P Brandon Woodruff 2B Jose Altuve SS Corey Seager 1B Freddie Freeman C Wilson Ramos 3B Jeimer Candelario OF Adam Duvall OF Robbie Grossman OF Nomar Mazara,,Jesse Winker,OF,3.14%,4
89,2636765509,henry296 (20/20),0,215.35,P Shane Bieber P Danny Duffy OF Starling Marte C Salvador Perez OF Andrew Benintendi 3B Brian Anderson OF Adam Duvall 2B Jonathan Schoop SS Miguel Rojas 1B Jesús Aguilar,,Manny Piña,C,3.12%,2
90,2636672225,Troha77 (4/4),0,215.3,P Lucas Giolito P Kyle Gibson OF Mike Trout SS Corey Seager 1B Max Muncy 2B Gavin Lux OF Akil Baddoo C Wilson Ramos 3B Jeimer Candelario OF Adam Duvall,,Avisaíl García,OF,3.05%,0
91,2636331897,nlowejr (18/150),0,214.85,P Trevor Bauer P Kevin Gausman SS Corey Seager OF Starling Marte OF Chris Taylor 1B Edwin Ríos 2B Nick Solak 3B Brian Anderson OF Adam Duvall C Jose Trevino,,Andrew Knizner,C,3.04%,9
91,2636550539,pscudder (15/150),0,214.85,P Trevor Bauer P Kevin Gausman 2B Whit Merrifield OF Starling Marte C Salvador Perez OF Andrew Benintendi 3B Brian Anderson OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar,,Willy Adames,SS,2.92%,0
93,2636301582,h418ov21c (31/50),0,214.75,P Shane Bieber P Brandon Woodruff 1B Freddie Freeman 2B Ozzie Albies C Travis d'Arnaud OF Marcell Ozuna OF Andrew Benintendi OF Adam Duvall SS Miguel Rojas 3B Ehire Adrianza,,Jonathan India,2B,2.86%,7
93,2636658895,WiseGuyLocks (42/150),0,214.75,P Shane Bieber P Brandon Woodruff OF Mookie Betts SS Corey Seager 2B Chris Taylor 3B Brian Anderson OF Adam Duvall 1B Jesús Aguilar OF Garrett Cooper C Jorge Alfaro,,Victor Reyes,OF,2.84%,7
95,2636788636,TylerC2 (3/3),0,214.3,P Shane Bieber P Luis Castillo OF Mookie Betts SS Corey Seager 2B Gavin Lux OF Joey Gallo C Wilson Ramos 3B Jeimer Candelario OF Adam Duvall 1B Jesús Aguilar,,Nicky Lopez,SS,2.71%,0
96,2636331881,nlowejr (2/150),0,214.2,P Shane Bieber P Trevor Bauer OF Nick Castellanos 1B Carlos Santana 3B Brian Anderson OF Adam Duvall SS Miguel Rojas C Jose Trevino 2B Jon Berti OF Garrett Cooper,,Brandon Belt,1B,2.70%,0
96,2636790892,propkiller (10/20),0,214.2,P Shane Bieber P Trevor Bauer C Will Smith 2B Chris Taylor 3B Brian Anderson OF Michael A. Taylor OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar OF Garrett Cooper,,Ryan Yarbrough,P,2.67%,6.9
96,2636799235,Mtgreene23 (11/75),0,214.2,P Shane Bieber P Trevor Bauer C Will Smith 2B Chris Taylor 3B Brian Anderson OF Justin Upton OF Adam Duvall SS Miguel Rojas 1B Jesús Aguilar OF Garrett Cooper,,Vladimir Guerrero Jr.,1B,2.67%,12
